Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
δούλου,δοῦλος,—,—,—,—,masculine,genitive,singular,Philippians 2:7,ἀλλʼ ἑαυτὸν ἐκένωσεν           μορφὴν,"λαβών,        ἐν ὁμοιώματι ἀνθρώπων γενόμενος·           καὶ σχήματι εὑρεθεὶς ὡς ἄνθρωπος"
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Colossians 3:11,"ὅπου οὐκ ἔνι  Ἕλλην καὶ Ἰουδαῖος, περιτομὴ καὶ ἀκροβυστία, βάρβαρος, Σκύθης,",",  ἐλεύθερος, ἀλλὰ [τὰ] πάντα καὶ ἐν πᾶσιν Χριστός."
δοῦλοι,δοῦλος,—,—,—,—,masculine,"vocative, nominative",plural,Colossians 3:22,Οἱ,", ὑπακούετε κατὰ πάντα τοῖς κατὰ σάρκα κυρίοις, μὴ ἐν ὀφθαλμοδουλίᾳ ὡς ἀνθρωπάρεσκοι, ἀλλʼ"
δούλοις,δοῦλος,—,—,—,—,masculine,dative,plural,Colossians 4:1,"Οἱ κύριοι, τὸ δίκαιον καὶ τὴν ἰσότητα τοῖς","παρέχεσθε, εἰδότες ὅτι καὶ ὑμεῖς ἔχετε κύριον ἐν οὐρανῷ."
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Colossians 4:12,"ἀσπάζεται ὑμᾶς Ἐπαφρᾶς ὁ ἐξ ὑμῶν,","Χριστοῦ [Ἰησοῦ], πάντοτε ἀγωνιζόμενος ὑπὲρ ὑμῶν ἐν ταῖς προσευχαῖς, ἵνα σταθῆτε τέλειοι καὶ"
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,1 Timothy 6:1,Ὅσοι εἰσὶν ὑπὸ ζυγὸν,", τοὺς ἰδίους δεσπότας πάσης τιμῆς ἀξίους ἡγείσθωσαν, ἵνα μὴ τὸ ὄνομα τοῦ θεοῦ καὶ ἡ διδασκαλία βλασφημῆται."
δοῦλον,δοῦλος,—,—,—,—,masculine,accusative,singular,2 Timothy 2:24,—,"δὲ κυρίου οὐ δεῖ μάχεσθαι ἀλλʼ ἤπιον εἶναι πρὸς πάντας, διδακτικόν, ἀνεξίκακον,"
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Titus 1:1,Παῦλος,"θεοῦ, ἀπόστολος δὲ Ἰησοῦ Χριστοῦ κατὰ πίστιν ἐκλεκτῶν θεοῦ καὶ ἐπίγνωσιν ἀληθείας τῆς κατʼ εὐσέβειαν"
Δούλους,δοῦλος,—,—,—,—,masculine,accusative,plural,Titus 2:9,—,"ἰδίοις δεσπόταις ὑποτάσσεσθαι ἐν πᾶσιν, εὐαρέστους εἶναι, μὴ ἀντιλέγοντας,"
δοῦλον,δοῦλος,—,—,—,—,masculine,accusative,singular,Philemon 16,οὐκέτι ὡς,"ἀλλʼ ὑπὲρ δοῦλον, ἀδελφὸν ἀγαπητόν, μάλιστα ἐμοί, πόσῳ δὲ μᾶλλον σοὶ καὶ ἐν σαρκὶ καὶ ἐν κυρίῳ."
δοῦλον,δοῦλος,—,—,—,—,masculine,accusative,singular,Philemon 16,οὐκέτι ὡς δοῦλον ἀλλʼ ὑπὲρ,", ἀδελφὸν ἀγαπητόν, μάλιστα ἐμοί, πόσῳ δὲ μᾶλλον σοὶ καὶ ἐν σαρκὶ καὶ ἐν κυρίῳ."
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,James 1:1,Ἰάκωβος θεοῦ καὶ κυρίου Ἰησοῦ Χριστοῦ,ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,1 Peter 2:16,ὡς ἐλεύθεροι καὶ μὴ ὡς ἐπικάλυμμα ἔχοντες τῆς κακίας τὴν ἐλευθερίαν ἀλλʼ ὡς θεοῦ,.
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,2 Peter 1:1,Συμεὼν Πέτρος,καὶ ἀπόστολος Ἰησοῦ Χριστοῦ τοῖς ἰσότιμον ἡμῖν λαχοῦσιν πίστιν ἐν δικαιοσύνῃ τοῦ θεοῦ
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,2 Peter 2:19,ἐλευθερίαν αὐτοῖς ἐπαγγελλόμενοι αὐτοὶ,"ὑπάρχοντες τῆς φθορᾶς· ᾧ γάρ τις ἥττηται, τούτῳ  δεδούλωται."
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Jude 1,Ἰούδας Ἰησοῦ Χριστοῦ,", ἀδελφὸς δὲ Ἰακώβου, τοῖς  ἐν θεῷ πατρὶ ἠγαπημένοις καὶ Ἰησοῦ Χριστῷ τετηρημένοις κλητοῖς·"
δούλοις,δοῦλος,—,—,—,—,masculine,dative,plural,Revelation 1:1,Ἀποκάλυψις Ἰησοῦ Χριστοῦ ἣν ἔδωκεν αὐτῷ ὁ θεὸς δεῖξαι τοῖς,"αὐτοῦ ἃ δεῖ γενέσθαι ἐν τάχει, καὶ ἐσήμανεν ἀποστείλας διὰ τοῦ ἀγγέλου αὐτοῦ τῷ δούλῳ αὐτοῦ Ἰωάννῃ,"
δούλῳ,δοῦλος,—,—,—,—,masculine,dative,singular,Revelation 1:1,"δεῖ γενέσθαι ἐν τάχει, καὶ ἐσήμανεν ἀποστείλας διὰ τοῦ ἀγγέλου αὐτοῦ τῷ","αὐτοῦ Ἰωάννῃ,"
δούλους,δοῦλος,—,—,—,—,masculine,accusative,plural,Revelation 2:20,"γυναῖκα  Ἰεζάβελ, ἡ λέγουσα ἑαυτὴν προφῆτιν  καὶ διδάσκει καὶ πλανᾷ τοὺς ἐμοὺς",πορνεῦσαι καὶ φαγεῖν εἰδωλόθυτα.
δοῦλος,δοῦλος,—,—,—,—,masculine,nominative,singular,Revelation 6:15,μεγιστᾶνες καὶ οἱ χιλίαρχοι καὶ οἱ πλούσιοι καὶ οἱ ἰσχυροὶ καὶ πᾶς,καὶ  ἐλεύθερος ἔκρυψαν ἑαυτοὺς εἰς τὰ σπήλαια καὶ εἰς τὰς πέτρας τῶν ὀρέων
δούλους,δοῦλος,—,—,—,—,masculine,accusative,plural,Revelation 7:3,"λέγων· μὴ ἀδικήσητε τὴν γῆν μήτε τὴν θάλασσαν μήτε τὰ δένδρα, ἄχρι σφραγίσωμεν τοὺς",τοῦ θεοῦ ἡμῶν ἐπὶ τῶν μετώπων αὐτῶν.  Καὶ
δούλους,δοῦλος,—,—,—,—,masculine,accusative,plural,Revelation 10:7,"μέλλῃ σαλπίζειν, καὶ ἐτελέσθη τὸ μυστήριον τοῦ θεοῦ, ὡς εὐηγγέλισεν τοὺς ἑαυτοῦ",τοὺς προφήτας.  Καὶ
δούλοις,δοῦλος,—,—,—,—,masculine,dative,plural,Revelation 11:18,σου        καὶ ὁ καιρὸς τῶν νεκρῶν κριθῆναι      καὶ δοῦναι τὸν μισθὸν τοῖς,"σου τοῖς προφήταις        καὶ τοῖς ἁγίοις καὶ τοῖς φοβουμένοις τὸ ὄνομά σου,        τοὺς"
δούλους,δοῦλος,—,—,—,—,masculine,accusative,plural,Revelation 13:16,"μεγάλους, καὶ τοὺς πλουσίους καὶ τοὺς πτωχούς, καὶ τοὺς ἐλευθέρους καὶ τοὺς",", ἵνα δῶσιν αὐτοῖς χάραγμα ἐπὶ τῆς χειρὸς αὐτῶν τῆς δεξιᾶς ἢ ἐπὶ τὸ μέτωπον αὐτῶν"
δούλου,δοῦλος,—,—,—,—,masculine,genitive,singular,Revelation 15:3,καὶ ᾄδουσιν τὴν ᾠδὴν Μωϋσέως τοῦ,τοῦ θεοῦ καὶ τὴν ᾠδὴν τοῦ ἀρνίου λέγοντες·        μεγάλα καὶ θαυμαστὰ τὰ ἔργα
δούλων,δοῦλος,—,—,—,—,masculine,genitive,plural,Revelation 19:2,"ἔφθειρεν τὴν γῆν ἐν τῇ πορνείᾳ αὐτῆς,      καὶ ἐξεδίκησεν τὸ αἷμα τῶν",αὐτοῦ ἐκ  χειρὸς αὐτῆς.
δοῦλοι,δοῦλος,—,—,—,—,masculine,"vocative, nominative",plural,Revelation 19:5,Καὶ φωνὴ ἀπὸ τοῦ θρόνου ἐξῆλθεν λέγουσα·       αἰνεῖτε τῷ θεῷ ἡμῶν        πάντες οἱ,"αὐτοῦ      [καὶ] οἱ φοβούμενοι αὐτόν,        οἱ μικροὶ καὶ οἱ μεγάλοι."
δούλων,δοῦλος,—,—,—,—,masculine,genitive,plural,Revelation 19:18,ἵππων καὶ τῶν καθημένων ἐπʼ αὐτῶν καὶ σάρκας πάντων ἐλευθέρων τε καὶ,καὶ μικρῶν καὶ  μεγάλων.
δοῦλοι,δοῦλος,—,—,—,—,masculine,nominative,plural,Revelation 22:3,"ὁ θρόνος τοῦ θεοῦ καὶ τοῦ ἀρνίου ἐν αὐτῇ ἔσται, καὶ οἱ",αὐτοῦ λατρεύσουσιν αὐτῷ
δούλοις,δοῦλος,—,—,—,—,masculine,dative,plural,Revelation 22:6,ὁ θεὸς τῶν πνευμάτων τῶν προφητῶν ἀπέστειλεν  τὸν ἄγγελον αὐτοῦ δεῖξαι τοῖς,αὐτοῦ ἃ δεῖ γενέσθαι ἐν τάχει.
