Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 3:11,"καὶ τὰ πνεύματα τὰ ἀκάθαρτα, ὅταν αὐτὸν ἐθεώρουν, προσέπιπτον αὐτῷ  καὶ ἔκραζον λέγοντες ὅτι σὺ εἶ ὁ",τοῦ θεοῦ.
υἱοὶ,υἱός,—,—,—,—,masculine,nominative,plural,Mark 3:17,"καὶ Ἰάκωβον τὸν τοῦ Ζεβεδαίου καὶ Ἰωάννην τὸν ἀδελφὸν τοῦ Ἰακώβου καὶ ἐπέθηκεν αὐτοῖς ὀνόματα Βοανηργές, ὅ ἐστιν",βροντῆς·
υἱοῖς,υἱός,—,—,—,—,masculine,dative,plural,Mark 3:28,Ἀμὴν λέγω ὑμῖν ὅτι πάντα ἀφεθήσεται τοῖς,τῶν ἀνθρώπων τὰ ἁμαρτήματα καὶ αἱ βλασφημίαι ὅσα ἐὰν βλασφημήσωσιν·
υἱὲ,υἱός,—,—,—,—,masculine,vocative,singular,Mark 5:7,"καὶ κράξας φωνῇ μεγάλῃ λέγει· τί ἐμοὶ καὶ σοί, Ἰησοῦ","τοῦ θεοῦ τοῦ ὑψίστου; ὁρκίζω σε τὸν θεόν, μή με βασανίσῃς."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 6:3,"οὐχ οὗτός ἐστιν ὁ τέκτων, ὁ",τῆς Μαρίας καὶ ἀδελφὸς Ἰακώβου καὶ Ἰωσῆτος καὶ Ἰούδα καὶ Σίμωνος; καὶ οὐκ
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 8:31,Καὶ ἤρξατο διδάσκειν αὐτοὺς ὅτι δεῖ τὸν,τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ὑπὸ τῶν πρεσβυτέρων καὶ τῶν ἀρχιερέων καὶ
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 8:38,"ἐμοὺς λόγους ἐν τῇ γενεᾷ ταύτῃ τῇ μοιχαλίδι καὶ ἁμαρτωλῷ, καὶ ὁ","τοῦ ἀνθρώπου ἐπαισχυνθήσεται αὐτόν, ὅταν ἔλθῃ ἐν τῇ δόξῃ τοῦ πατρὸς αὐτοῦ μετὰ τῶν ἀγγέλων τῶν ἁγίων."
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Mark 9:7,"καὶ ἐγένετο νεφέλη ἐπισκιάζουσα αὐτοῖς, καὶ ἐγένετο φωνὴ ἐκ τῆς νεφέλης· οὗτός ἐστιν ὁ","μου ὁ ἀγαπητός, ἀκούετε αὐτοῦ."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 9:9,"Καὶ καταβαινόντων αὐτῶν ἐκ τοῦ ὄρους διεστείλατο αὐτοῖς ἵνα μηδενὶ ἃ εἶδον διηγήσωνται, εἰ μὴ ὅταν ὁ",τοῦ ἀνθρώπου ἐκ νεκρῶν ἀναστῇ.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 9:12,ὁ δὲ ἔφη αὐτοῖς·  Ἠλίας μὲν ἐλθὼν πρῶτον ἀποκαθιστάνει πάντα· καὶ πῶς γέγραπται ἐπὶ τὸν,τοῦ ἀνθρώπου ἵνα πολλὰ πάθῃ καὶ ἐξουδενηθῇ;
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 9:17,"Καὶ ἀπεκρίθη αὐτῷ εἷς ἐκ τοῦ ὄχλου· διδάσκαλε, ἤνεγκα τὸν","μου πρὸς σέ, ἔχοντα πνεῦμα ἄλαλον·"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 9:31,ἐδίδασκεν γὰρ τοὺς μαθητὰς αὐτοῦ καὶ ἔλεγεν αὐτοῖς ὅτι ὁ,"τοῦ ἀνθρώπου παραδίδοται εἰς χεῖρας ἀνθρώπων, καὶ ἀποκτενοῦσιν αὐτόν, καὶ ἀποκτανθεὶς μετὰ τρεῖς ἡμέρας ἀναστήσεται."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 10:33,"ὅτι ἰδοὺ ἀναβαίνομεν εἰς Ἱεροσόλυμα, καὶ ὁ","τοῦ ἀνθρώπου παραδοθήσεται τοῖς ἀρχιερεῦσιν καὶ τοῖς γραμματεῦσιν, καὶ κατακρινοῦσιν αὐτὸν θανάτῳ καὶ παραδώσουσιν αὐτὸν τοῖς ἔθνεσιν"
υἱοὶ,υἱός,—,—,—,—,masculine,nominative,plural,Mark 10:35,Καὶ προσπορεύονται αὐτῷ Ἰάκωβος καὶ Ἰωάννης οἱ,"Ζεβεδαίου λέγοντες αὐτῷ· διδάσκαλε, θέλομεν ἵνα ὃ ἐὰν αἰτήσωμέν σε ποιήσῃς ἡμῖν."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 10:45,καὶ γὰρ ὁ,τοῦ ἀνθρώπου οὐκ ἦλθεν διακονηθῆναι ἀλλὰ διακονῆσαι καὶ δοῦναι τὴν ψυχὴν αὐτοῦ λύτρον ἀντὶ πολλῶν.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 10:46,Καὶ ἔρχονται εἰς Ἰεριχώ. Καὶ ἐκπορευομένου αὐτοῦ ἀπὸ Ἰεριχὼ καὶ τῶν μαθητῶν αὐτοῦ καὶ ὄχλου ἱκανοῦ ὁ,"Τιμαίου Βαρτιμαῖος,  τυφλὸς προσαίτης, ἐκάθητο παρὰ τὴν ὁδόν."
υἱὲ,υἱός,—,—,—,—,masculine,vocative,singular,Mark 10:47,καὶ ἀκούσας ὅτι Ἰησοῦς ὁ Ναζαρηνός ἐστιν ἤρξατο κράζειν καὶ λέγειν·,"Δαυὶδ Ἰησοῦ, ἐλέησόν με."
υἱὲ,υἱός,—,—,—,—,masculine,vocative,singular,Mark 10:48,καὶ ἐπετίμων αὐτῷ πολλοὶ ἵνα σιωπήσῃ· ὁ δὲ πολλῷ μᾶλλον ἔκραζεν·,"Δαυίδ, ἐλέησόν με."
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 12:6,ἔτι ἕνα εἶχεν,ἀγαπητόν·  ἀπέστειλεν αὐτὸν ἔσχατον πρὸς αὐτοὺς λέγων ὅτι ἐντραπήσονται τὸν υἱόν μου.
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 12:6,ἔτι ἕνα εἶχεν υἱὸν ἀγαπητόν·  ἀπέστειλεν αὐτὸν ἔσχατον πρὸς αὐτοὺς λέγων ὅτι ἐντραπήσονται τὸν,μου.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 12:35,Καὶ ἀποκριθεὶς ὁ Ἰησοῦς ἔλεγεν διδάσκων ἐν τῷ ἱερῷ· πῶς λέγουσιν οἱ γραμματεῖς ὅτι ὁ χριστὸς,Δαυίδ ἐστιν;
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Mark 12:37,"αὐτὸς  Δαυὶδ λέγει αὐτὸν κύριον, καὶ πόθεν αὐτοῦ ἐστιν",;  Καὶ [ὁ] πολὺς ὄχλος ἤκουεν αὐτοῦ ἡδέως.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 13:26,καὶ τότε ὄψονται τὸν,τοῦ ἀνθρώπου ἐρχόμενον ἐν νεφέλαις μετὰ δυνάμεως πολλῆς καὶ δόξης.
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Mark 13:32,"Περὶ δὲ τῆς ἡμέρας ἐκείνης ἢ τῆς ὥρας οὐδεὶς οἶδεν, οὐδὲ οἱ ἄγγελοι ἐν οὐρανῷ οὐδὲ ὁ",", εἰ μὴ ὁ πατήρ."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 14:21,ὅτι ὁ μὲν,"τοῦ ἀνθρώπου ὑπάγει καθὼς γέγραπται περὶ αὐτοῦ, οὐαὶ δὲ τῷ ἀνθρώπῳ ἐκείνῳ διʼ"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 14:21,"καθὼς γέγραπται περὶ αὐτοῦ, οὐαὶ δὲ τῷ ἀνθρώπῳ ἐκείνῳ διʼ οὗ ὁ",τοῦ ἀνθρώπου παραδίδοται· καλὸν  αὐτῷ εἰ οὐκ ἐγεννήθη ὁ ἄνθρωπος ἐκεῖνος.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 14:41,"καθεύδετε τὸ λοιπὸν καὶ ἀναπαύεσθε· ἀπέχει· ἦλθεν ἡ ὥρα, ἰδοὺ παραδίδοται ὁ",τοῦ ἀνθρώπου εἰς τὰς χεῖρας τῶν ἁμαρτωλῶν.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 14:61,ὁ ἀρχιερεὺς ἐπηρώτα αὐτὸν καὶ λέγει αὐτῷ· σὺ εἶ ὁ χριστὸς ὁ,τοῦ εὐλογητοῦ;
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Mark 14:62,"ὁ δὲ Ἰησοῦς εἶπεν·  ἐγώ εἰμι, καὶ ὄψεσθε τὸν",τοῦ ἀνθρώπου ἐκ δεξιῶν καθήμενον τῆς δυνάμεως καὶ ἐρχόμενον μετὰ τῶν νεφελῶν τοῦ οὐρανοῦ.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Mark 15:39,Ἰδὼν δὲ ὁ κεντυρίων ὁ παρεστηκὼς ἐξ ἐναντίας αὐτοῦ ὅτι οὕτως ἐξέπνευσεν εἶπεν· ἀληθῶς οὗτος ὁ ἄνθρωπος,θεοῦ ἦν.
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 1:13,"Ζαχαρία,        διότι εἰσηκούσθη ἡ δέησίς σου,        καὶ ἡ γυνή σου Ἐλισάβετ γεννήσει",σοι        καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἰωάννην.
υἱῶν,υἱός,—,—,—,—,masculine,genitive,plural,Luke 1:16,καὶ πολλοὺς τῶν,Ἰσραὴλ ἐπιστρέψει           ἐπὶ κύριον τὸν θεὸν αὐτῶν.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 1:31,καὶ ἰδοὺ συλλήμψῃ ἐν γαστρὶ καὶ τέξῃ,καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἰησοῦν.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 1:32,οὗτος ἔσται μέγας καὶ,"ὑψίστου κληθήσεται     καὶ δώσει αὐτῷ κύριος ὁ θεὸς τὸν θρόνον Δαυὶδ τοῦ πατρὸς αὐτοῦ,"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 1:35,σὲ        καὶ δύναμις ὑψίστου ἐπισκιάσει σοι·      διὸ καὶ τὸ γεννώμενον  ἅγιον κληθήσεται,θεοῦ.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 1:36,καὶ ἰδοὺ Ἐλισάβετ ἡ συγγενίς σου καὶ αὐτὴ συνείληφεν,ἐν γήρει αὐτῆς καὶ οὗτος μὴν ἕκτος ἐστὶν αὐτῇ τῇ καλουμένῃ στείρᾳ·
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 1:57,Τῇ δὲ Ἐλισάβετ ἐπλήσθη ὁ χρόνος τοῦ τεκεῖν αὐτὴν καὶ ἐγέννησεν,.
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 2:7,καὶ ἔτεκεν τὸν,"αὐτῆς τὸν πρωτότοκον, καὶ ἐσπαργάνωσεν αὐτὸν καὶ ἀνέκλινεν αὐτὸν ἐν φάτνῃ, διότι οὐκ"
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 3:2,"ἐπὶ ἀρχιερέως Ἅννα καὶ Καϊάφα, ἐγένετο ῥῆμα θεοῦ ἐπὶ Ἰωάννην τὸν Ζαχαρίου",ἐν τῇ ἐρήμῳ.
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 3:22,"ὡς περιστερὰν ἐπʼ αὐτόν, καὶ φωνὴν ἐξ οὐρανοῦ γενέσθαι· σὺ εἶ ὁ","μου ὁ ἀγαπητός, ἐν σοὶ εὐδόκησα."
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 3:23,"Καὶ αὐτὸς ἦν Ἰησοῦς ἀρχόμενος ὡσεὶ ἐτῶν τριάκοντα, ὢν",", ὡς ἐνομίζετο, Ἰωσὴφ  τοῦ Ἠλὶ"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 4:3,εἶπεν δὲ αὐτῷ ὁ διάβολος· εἰ,"εἶ τοῦ θεοῦ, εἰπὲ τῷ λίθῳ τούτῳ ἵνα γένηται ἄρτος."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 4:9,Ἤγαγεν δὲ αὐτὸν εἰς Ἰερουσαλὴμ καὶ ἔστησεν ἐπὶ τὸ πτερύγιον τοῦ ἱεροῦ καὶ εἶπεν αὐτῷ· εἰ,"εἶ τοῦ θεοῦ, βάλε σεαυτὸν ἐντεῦθεν κάτω·"
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 4:22,λόγοις τῆς χάριτος τοῖς ἐκπορευομένοις ἐκ τοῦ στόματος αὐτοῦ καὶ ἔλεγον· οὐχὶ,ἐστιν Ἰωσὴφ οὗτος;
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 4:41,ἐξήρχετο δὲ καὶ δαιμόνια ἀπὸ πολλῶν κραυγάζοντα καὶ λέγοντα ὅτι σὺ εἶ  ὁ,"τοῦ θεοῦ. καὶ ἐπιτιμῶν οὐκ εἴα αὐτὰ λαλεῖν, ὅτι ᾔδεισαν τὸν χριστὸν αὐτὸν εἶναι."
υἱοὺς,υἱός,—,—,—,—,masculine,accusative,plural,Luke 5:10,ὁμοίως δὲ καὶ Ἰάκωβον καὶ Ἰωάννην,"Ζεβεδαίου, οἳ ἦσαν κοινωνοὶ τῷ Σίμωνι. καὶ εἶπεν πρὸς τὸν Σίμωνα ὁ Ἰησοῦς"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 5:24,ἵνα δὲ εἰδῆτε ὅτι ὁ,τοῦ ἀνθρώπου ἐξουσίαν ἔχει ἐπὶ τῆς γῆς ἀφιέναι ἁμαρτίας — εἶπεν τῷ παραλελυμένῳ· σοὶ
υἱοὺς,υἱός,—,—,—,—,masculine,accusative,plural,Luke 5:34,ὁ δὲ Ἰησοῦς εἶπεν πρὸς αὐτούς· μὴ δύνασθε τοὺς,τοῦ νυμφῶνος ἐν ᾧ ὁ νυμφίος μετʼ αὐτῶν ἐστιν ποιῆσαι νηστεῦσαι;
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 6:5,καὶ ἔλεγεν αὐτοῖς·  κύριός ἐστιν τοῦ σαββάτου ὁ,τοῦ ἀνθρώπου.
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Luke 6:22,ὑμᾶς καὶ ὀνειδίσωσιν καὶ ἐκβάλωσιν τὸ ὄνομα ὑμῶν ὡς πονηρὸν ἕνεκα τοῦ,τοῦ ἀνθρώπου·
υἱοὶ,υἱός,—,—,—,—,masculine,nominative,plural,Luke 6:35,"καὶ δανίζετε μηδὲν ἀπελπίζοντες· καὶ ἔσται ὁ μισθὸς ὑμῶν πολύς, καὶ ἔσεσθε","ὑψίστου, ὅτι αὐτὸς χρηστός ἐστιν ἐπὶ τοὺς ἀχαρίστους καὶ πονηρούς."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 7:12,"ὡς δὲ ἤγγισεν τῇ πύλῃ τῆς πόλεως, καὶ ἰδοὺ ἐξεκομίζετο τεθνηκὼς μονογενὴς","τῇ μητρὶ αὐτοῦ καὶ αὐτὴ ἦν χήρα, καὶ ὄχλος τῆς πόλεως ἱκανὸς ἦν σὺν αὐτῇ."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 7:34,ἐλήλυθεν ὁ,"τοῦ ἀνθρώπου ἐσθίων καὶ πίνων, καὶ λέγετε· ἰδοὺ ἄνθρωπος φάγος καὶ οἰνοπότης, φίλος τελωνῶν καὶ ἁμαρτωλῶν."
υἱὲ,υἱός,—,—,—,—,masculine,vocative,singular,Luke 8:28,"ἰδὼν δὲ τὸν Ἰησοῦν ἀνακράξας προσέπεσεν αὐτῷ καὶ φωνῇ μεγάλῃ εἶπεν· τί ἐμοὶ καὶ σοί, Ἰησοῦ","τοῦ θεοῦ τοῦ ὑψίστου; δέομαί σου, μή με βασανίσῃς."
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 9:22,εἰπὼν ὅτι δεῖ τὸν,τοῦ ἀνθρώπου πολλὰ παθεῖν καὶ ἀποδοκιμασθῆναι ἀπὸ τῶν πρεσβυτέρων καὶ ἀρχιερέων καὶ γραμματέων
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 9:26,"ὃς γὰρ ἂν ἐπαισχυνθῇ με καὶ τοὺς ἐμοὺς λόγους, τοῦτον ὁ","τοῦ ἀνθρώπου ἐπαισχυνθήσεται, ὅταν ἔλθῃ ἐν τῇ δόξῃ αὐτοῦ καὶ τοῦ πατρὸς καὶ τῶν ἁγίων ἀγγέλων."
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 9:35,καὶ φωνὴ ἐγένετο ἐκ τῆς νεφέλης λέγουσα· οὗτός ἐστιν ὁ,"μου ὁ ἐκλελεγμένος, αὐτοῦ ἀκούετε."
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 9:38,"καὶ ἰδοὺ ἀνὴρ ἀπὸ τοῦ ὄχλου ἐβόησεν λέγων· διδάσκαλε, δέομαί σου ἐπιβλέψαι ἐπὶ τὸν","μου, ὅτι μονογενής μοί ἐστιν,"
υἱόν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 9:41,"διεστραμμένη, ἕως πότε ἔσομαι πρὸς ὑμᾶς καὶ ἀνέξομαι ὑμῶν; προσάγαγε ὧδε τὸν",σου.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 9:44,θέσθε ὑμεῖς εἰς τὰ ὦτα ὑμῶν τοὺς λόγους τούτους· ὁ γὰρ,τοῦ ἀνθρώπου μέλλει παραδίδοσθαι εἰς χεῖρας ἀνθρώπων.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 9:58,"καὶ εἶπεν αὐτῷ ὁ Ἰησοῦς· αἱ ἀλώπεκες φωλεοὺς ἔχουσιν καὶ τὰ πετεινὰ τοῦ οὐρανοῦ κατασκηνώσεις, ὁ δὲ",τοῦ ἀνθρώπου οὐκ ἔχει ποῦ τὴν κεφαλὴν κλίνῃ.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 10:6,καὶ ἐὰν ἐκεῖ ᾖ,"εἰρήνης, ἐπαναπαήσεται ἐπʼ αὐτὸν ἡ εἰρήνη ὑμῶν· εἰ δὲ μή γε, ἐφʼ ὑμᾶς ἀνακάμψει."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 10:22,"πάντα μοι παρεδόθη ὑπὸ τοῦ πατρός μου, καὶ οὐδεὶς γινώσκει τίς ἐστιν ὁ","εἰ μὴ ὁ πατήρ, καὶ τίς ἐστιν ὁ πατὴρ εἰ μὴ ὁ υἱὸς"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 10:22,"εἰ μὴ ὁ πατήρ, καὶ τίς ἐστιν ὁ πατὴρ εἰ μὴ ὁ",καὶ ᾧ ἐὰν βούληται ὁ υἱὸς ἀποκαλύψαι.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 10:22,ἐστιν ὁ πατὴρ εἰ μὴ ὁ υἱὸς καὶ ᾧ ἐὰν βούληται ὁ,ἀποκαλύψαι.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 11:11,τίνα δὲ ἐξ ὑμῶν τὸν πατέρα αἰτήσει ὁ,"ἰχθύν, καὶ ἀντὶ ἰχθύος ὄφιν αὐτῷ ἐπιδώσει;"
υἱοὶ,υἱός,—,—,—,—,masculine,nominative,plural,Luke 11:19,"εἰ δὲ ἐγὼ ἐν Βεελζεβοὺλ ἐκβάλλω τὰ δαιμόνια, οἱ",ὑμῶν ἐν τίνι ἐκβάλλουσιν; διὰ τοῦτο αὐτοὶ ὑμῶν κριταὶ ἔσονται.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 11:30,"καθὼς γὰρ ἐγένετο  Ἰωνᾶς τοῖς Νινευίταις σημεῖον, οὕτως ἔσται καὶ ὁ",τοῦ ἀνθρώπου τῇ γενεᾷ ταύτῃ.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 12:8,"Λέγω δὲ ὑμῖν, πᾶς ὃς ἂν ὁμολογήσῃ ἐν ἐμοὶ ἔμπροσθεν τῶν ἀνθρώπων, καὶ ὁ",τοῦ ἀνθρώπου ὁμολογήσει ἐν αὐτῷ ἔμπροσθεν τῶν ἀγγέλων τοῦ θεοῦ·
υἱὸν,υἱός,—,—,—,—,masculine,accusative,singular,Luke 12:10,Καὶ πᾶς ὃς ἐρεῖ λόγον εἰς τὸν,"τοῦ ἀνθρώπου, ἀφεθήσεται αὐτῷ· τῷ δὲ εἰς τὸ ἅγιον πνεῦμα βλασφημήσαντι οὐκ ἀφεθήσεται."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 12:40,"καὶ ὑμεῖς  γίνεσθε ἕτοιμοι, ὅτι ᾗ ὥρᾳ οὐ δοκεῖτε ὁ",τοῦ ἀνθρώπου ἔρχεται.
υἱῷ,υἱός,—,—,—,—,masculine,dative,singular,Luke 12:53,διαμερισθήσονται πατὴρ ἐπὶ,"καὶ υἱὸς ἐπὶ πατρί, μήτηρ ἐπὶ τὴν θυγατέρα καὶ θυγάτηρ ἐπὶ τὴν μητέρα"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 12:53,διαμερισθήσονται πατὴρ ἐπὶ υἱῷ καὶ,"ἐπὶ πατρί, μήτηρ ἐπὶ τὴν θυγατέρα καὶ θυγάτηρ ἐπὶ τὴν μητέρα, πενθερὰ ἐπὶ"
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 14:5,καὶ  πρὸς αὐτοὺς εἶπεν· τίνος ὑμῶν,"ἢ βοῦς εἰς φρέαρ πεσεῖται, καὶ οὐκ εὐθέως ἀνασπάσει αὐτὸν ἐν ἡμέρᾳ τοῦ σαββάτου;"
υἱούς,υἱός,—,—,—,—,masculine,accusative,plural,Luke 15:11,Εἶπεν δέ· ἄνθρωπός τις εἶχεν δύο,.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:13,καὶ μετʼ οὐ πολλὰς ἡμέρας συναγαγὼν πάντα ὁ νεώτερος,ἀπεδήμησεν εἰς χώραν μακρὰν καὶ ἐκεῖ διεσκόρπισεν τὴν οὐσίαν αὐτοῦ ζῶν ἀσώτως.
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:19,οὐκέτι εἰμὶ ἄξιος κληθῆναι,σου· ποίησόν με ὡς ἕνα τῶν μισθίων σου.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:21,εἶπεν δὲ ὁ,"αὐτῷ· πάτερ, ἥμαρτον εἰς τὸν οὐρανὸν καὶ ἐνώπιόν σου, οὐκέτι εἰμὶ ἄξιος κληθῆναι υἱός σου."
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:21,"εἶπεν δὲ ὁ υἱὸς αὐτῷ· πάτερ, ἥμαρτον εἰς τὸν οὐρανὸν καὶ ἐνώπιόν σου, οὐκέτι εἰμὶ ἄξιος κληθῆναι",σου.
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:24,ὅτι οὗτος ὁ,"μου νεκρὸς ἦν καὶ ἀνέζησεν, ἦν ἀπολωλὼς καὶ  εὑρέθη. καὶ ἤρξαντο εὐφραίνεσθαι."
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:25,Ἦν δὲ ὁ,"αὐτοῦ ὁ πρεσβύτερος ἐν ἀγρῷ· καὶ ὡς ἐρχόμενος ἤγγισεν τῇ οἰκίᾳ, ἤκουσεν συμφωνίας καὶ χορῶν,"
υἱός,υἱός,—,—,—,—,masculine,nominative,singular,Luke 15:30,ὅτε δὲ ὁ,"σου οὗτος ὁ καταφαγών σου τὸν βίον μετὰ  πορνῶν ἦλθεν, ἔθυσας αὐτῷ τὸν σιτευτὸν μόσχον."
υἱοὶ,υἱός,—,—,—,—,masculine,nominative,plural,Luke 16:8,καὶ ἐπῄνεσεν ὁ κύριος τὸν οἰκονόμον τῆς ἀδικίας ὅτι φρονίμως ἐποίησεν· ὅτι οἱ,τοῦ αἰῶνος τούτου φρονιμώτεροι ὑπὲρ τοὺς υἱοὺς τοῦ φωτὸς εἰς τὴν γενεὰν τὴν ἑαυτῶν εἰσιν.
υἱοὺς,υἱός,—,—,—,—,masculine,accusative,plural,Luke 16:8,ὅτι φρονίμως ἐποίησεν· ὅτι οἱ υἱοὶ τοῦ αἰῶνος τούτου φρονιμώτεροι ὑπὲρ τοὺς,τοῦ φωτὸς εἰς τὴν γενεὰν τὴν ἑαυτῶν εἰσιν.
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Luke 17:22,Εἶπεν δὲ πρὸς τοὺς μαθητάς· ἐλεύσονται ἡμέραι ὅτε ἐπιθυμήσετε μίαν τῶν ἡμερῶν  τοῦ,τοῦ ἀνθρώπου ἰδεῖν καὶ οὐκ ὄψεσθε.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 17:24,"ὥσπερ γὰρ ἡ ἀστραπὴ  ἀστράπτουσα ἐκ τῆς ὑπὸ τὸν οὐρανὸν εἰς τὴν ὑπʼ οὐρανὸν λάμπει, οὕτως ἔσται ὁ",τοῦ ἀνθρώπου [ἐν τῇ ἡμέρᾳ αὐτοῦ].
υἱοῦ,υἱός,—,—,—,—,masculine,genitive,singular,Luke 17:26,"καὶ καθὼς ἐγένετο ἐν ταῖς ἡμέραις Νῶε, οὕτως ἔσται καὶ ἐν ταῖς ἡμέραις τοῦ",τοῦ ἀνθρώπου·
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 17:30,κατὰ τὰ αὐτὰ ἔσται ᾗ ἡμέρᾳ ὁ,τοῦ ἀνθρώπου ἀποκαλύπτεται.
υἱὸς,υἱός,—,—,—,—,masculine,nominative,singular,Luke 18:8,λέγω ὑμῖν ὅτι ποιήσει τὴν ἐκδίκησιν αὐτῶν ἐν τάχει. πλὴν ὁ,τοῦ ἀνθρώπου ἐλθὼν ἆρα εὑρήσει τὴν πίστιν ἐπὶ τῆς γῆς;
υἱῷ,υἱός,—,—,—,—,masculine,dative,singular,Luke 18:31,"ἀναβαίνομεν εἰς Ἰερουσαλήμ, καὶ τελεσθήσεται πάντα τὰ γεγραμμένα διὰ τῶν προφητῶν τῷ",τοῦ ἀνθρώπου·
υἱὲ,υἱός,—,—,—,—,masculine,vocative,singular,Luke 18:38,καὶ ἐβόησεν λέγων· Ἰησοῦ,"Δαυίδ, ἐλέησόν με."
