Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 5:24,Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ὁ τὸν,μου ἀκούων καὶ πιστεύων τῷ πέμψαντί με ἔχει ζωὴν αἰώνιον καὶ εἰς κρίσιν
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 5:38,καὶ τὸν,"αὐτοῦ οὐκ ἔχετε ἐν ὑμῖν μένοντα, ὅτι ὃν ἀπέστειλεν ἐκεῖνος, τούτῳ ὑμεῖς οὐ πιστεύετε."
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 6:60,Πολλοὶ οὖν ἀκούσαντες ἐκ τῶν μαθητῶν αὐτοῦ εἶπαν· σκληρός ἐστιν ὁ,οὗτος·  τίς δύναται αὐτοῦ ἀκούειν;
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 7:36,τίς ἐστιν ὁ,"οὗτος ὃν εἶπεν·  ζητήσετέ με καὶ οὐχ εὑρήσετέ [με], καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς οὐ δύνασθε ἐλθεῖν;"
λόγων,λόγος,—,—,—,—,masculine,genitive,plural,John 7:40,Ἐκ τοῦ ὄχλου οὖν ἀκούσαντες  τῶν,τούτων ἔλεγον·  οὗτός ἐστιν ἀληθῶς ὁ προφήτης·
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,John 8:31,Ἔλεγεν οὖν ὁ Ἰησοῦς πρὸς τοὺς πεπιστευκότας αὐτῷ Ἰουδαίους· ἐὰν ὑμεῖς μείνητε ἐν τῷ,"τῷ ἐμῷ, ἀληθῶς μαθηταί μού ἐστε"
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 8:37,"Οἶδα ὅτι σπέρμα Ἀβραάμ ἐστε· ἀλλὰ ζητεῖτέ με ἀποκτεῖναι, ὅτι ὁ",ὁ ἐμὸς οὐ χωρεῖ ἐν ὑμῖν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 8:43,διὰ τί τὴν λαλιὰν τὴν ἐμὴν οὐ γινώσκετε; ὅτι οὐ δύνασθε ἀκούειν τὸν,τὸν ἐμόν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 8:51,"ἀμὴν ἀμὴν λέγω ὑμῖν, ἐάν τις τὸν ἐμὸν","τηρήσῃ, θάνατον οὐ μὴ θεωρήσῃ εἰς τὸν αἰῶνα."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 8:52,"ἔχεις. Ἀβραὰμ ἀπέθανεν καὶ οἱ προφῆται, καὶ σὺ λέγεις·  ἐάν τις τὸν","μου τηρήσῃ, οὐ μὴ γεύσηται θανάτου εἰς τὸν αἰῶνα."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 8:55,"οὐκ οἶδα αὐτόν, ἔσομαι ὅμοιος ὑμῖν ψεύστης· ἀλλʼ οἶδα αὐτὸν καὶ τὸν",αὐτοῦ τηρῶ.
λόγους,λόγος,—,—,—,—,masculine,accusative,plural,John 10:19,Σχίσμα  πάλιν ἐγένετο ἐν τοῖς Ἰουδαίοις διὰ τοὺς,τούτους.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 10:35,εἰ ἐκείνους εἶπεν θεοὺς πρὸς οὓς ὁ,"τοῦ θεοῦ ἐγένετο, καὶ οὐ δύναται λυθῆναι ἡ γραφή,"
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 12:38,ἵνα ὁ,"Ἠσαΐου τοῦ προφήτου πληρωθῇ ὃν εἶπεν·        κύριε, τίς ἐπίστευσεν τῇ ἀκοῇ ἡμῶν;           καὶ"
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 12:48,ὁ ἀθετῶν ἐμὲ καὶ μὴ λαμβάνων τὰ ῥήματά μου ἔχει τὸν κρίνοντα αὐτόν· ὁ,ὃν ἐλάλησα ἐκεῖνος κρινεῖ αὐτὸν ἐν τῇ ἐσχάτῃ ἡμέρᾳ.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 14:23,ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῷ· ἐάν τις ἀγαπᾷ με τὸν,"μου τηρήσει, καὶ ὁ πατήρ μου ἀγαπήσει αὐτὸν καὶ πρὸς αὐτὸν ἐλευσόμεθα καὶ μονὴν παρʼ αὐτῷ ποιησόμεθα."
λόγους,λόγος,—,—,—,—,masculine,accusative,plural,John 14:24,ὁ μὴ ἀγαπῶν με τοὺς,*μου οὐ τηρεῖ· καὶ ὁ λόγος  ὃν ἀκούετε οὐκ ἔστιν ἐμὸς ἀλλὰ τοῦ πέμψαντός με πατρός.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 14:24,ὁ μὴ ἀγαπῶν με τοὺς λόγους *μου οὐ τηρεῖ· καὶ ὁ,ὃν ἀκούετε οὐκ ἔστιν ἐμὸς ἀλλὰ τοῦ πέμψαντός με πατρός.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 15:3,ἤδη ὑμεῖς καθαροί ἐστε διὰ τὸν,ὃν λελάληκα  ὑμῖν·
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,John 15:20,μνημονεύετε τοῦ,οὗ ἐγὼ εἶπον ὑμῖν· οὐκ ἔστιν δοῦλος μείζων τοῦ κυρίου αὐτοῦ.  εἰ ἐμὲ
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 15:20,"μείζων τοῦ κυρίου αὐτοῦ.  εἰ ἐμὲ ἐδίωξαν, καὶ ὑμᾶς διώξουσιν· εἰ τὸν","μου ἐτήρησαν, καὶ τὸν ὑμέτερον τηρήσουσιν."
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 15:25,ἀλλʼ ἵνα πληρωθῇ ὁ,ὁ ἐν τῷ νόμῳ αὐτῶν γεγραμμένος ὅτι ἐμίσησάν με δωρεάν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 17:6,ἔδωκάς μοι ἐκ τοῦ κόσμου. σοὶ ἦσαν κἀμοὶ αὐτοὺς ἔδωκας καὶ τὸν,σου τετήρηκαν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 17:14,ἐγὼ δέδωκα αὐτοῖς τὸν,"σου καὶ ὁ κόσμος ἐμίσησεν αὐτούς, ὅτι οὐκ εἰσὶν ἐκ τοῦ κόσμου καθὼς"
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 17:17,ἁγίασον αὐτοὺς ἐν τῇ ἀληθείᾳ·  ὁ,ὁ σὸς ἀλήθειά ἐστιν.
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,John 17:20,"Οὐ περὶ τούτων δὲ ἐρωτῶ μόνον, ἀλλὰ καὶ περὶ τῶν πιστευόντων διὰ τοῦ","αὐτῶν εἰς ἐμέ,"
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 18:9,ἵνα πληρωθῇ ὁ,ὃν εἶπεν ὅτι οὓς δέδωκάς μοι οὐκ ἀπώλεσα ἐξ αὐτῶν οὐδένα.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 18:32,ἵνα ὁ,τοῦ Ἰησοῦ πληρωθῇ ὃν εἶπεν σημαίνων ποίῳ θανάτῳ ἤμελλεν ἀποθνῄσκειν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,John 19:8,Ὅτε οὖν ἤκουσεν ὁ Πιλᾶτος τοῦτον τὸν,", μᾶλλον ἐφοβήθη,"
λόγων,λόγος,—,—,—,—,masculine,genitive,plural,John 19:13,ὁ οὖν Πιλᾶτος ἀκούσας τῶν,"τούτων ἤγαγεν ἔξω τὸν Ἰησοῦν καὶ ἐκάθισεν ἐπὶ  βήματος εἰς τόπον λεγόμενον Λιθόστρωτον, Ἑβραϊστὶ δὲ  Γαββαθα."
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,John 21:23,ἐξῆλθεν οὖν οὗτος ὁ,εἰς τοὺς ἀδελφοὺς  ὅτι ὁ μαθητὴς ἐκεῖνος οὐκ ἀποθνῄσκει· οὐκ εἶπεν δὲ αὐτῷ
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 1:1,Τὸν μὲν πρῶτον,"ἐποιησάμην περὶ πάντων, ὦ Θεόφιλε, ὧν ἤρξατο ὁ Ἰησοῦς ποιεῖν τε καὶ διδάσκειν,"
λόγους,λόγος,—,—,—,—,masculine,accusative,plural,Acts 2:22,"Ἄνδρες Ἰσραηλῖται, ἀκούσατε τοὺς","τούτους· Ἰησοῦν τὸν Ναζωραῖον, ἄνδρα ἀποδεδειγμένον ἀπὸ τοῦ θεοῦ εἰς ὑμᾶς δυνάμεσιν καὶ"
λόγοις,λόγος,—,—,—,—,masculine,dative,plural,Acts 2:40,ἑτέροις τε,πλείοσιν διεμαρτύρατο καὶ παρεκάλει αὐτοὺς λέγων· σώθητε ἀπὸ τῆς γενεᾶς τῆς σκολιᾶς ταύτης.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 2:41,οἱ μὲν οὖν ἀποδεξάμενοι τὸν,αὐτοῦ ἐβαπτίσθησαν καὶ προσετέθησαν ἐν τῇ ἡμέρᾳ ἐκείνῃ ψυχαὶ ὡσεὶ τρισχίλιαι.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 4:4,πολλοὶ δὲ τῶν ἀκουσάντων τὸν,ἐπίστευσαν καὶ ἐγενήθη [ὁ] ἀριθμὸς τῶν ἀνδρῶν [ὡς] χιλιάδες πέντε.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 4:29,ἀπειλὰς αὐτῶν καὶ δὸς τοῖς δούλοις σου μετὰ παρρησίας πάσης λαλεῖν τὸν,"σου,"
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 4:31,"ᾧ ἦσαν συνηγμένοι, καὶ ἐπλήσθησαν ἅπαντες τοῦ ἁγίου πνεύματος καὶ ἐλάλουν τὸν",τοῦ θεοῦ μετὰ παρρησίας.
λόγους,λόγος,—,—,—,—,masculine,accusative,plural,Acts 5:5,ἀκούων δὲ ὁ Ἁνανίας τοὺς,"τούτους  πεσὼν ἐξέψυξεν, καὶ ἐγένετο φόβος μέγας ἐπὶ πάντας τοὺς ἀκούοντας."
λόγους,λόγος,—,—,—,—,masculine,accusative,plural,Acts 5:24,ὡς δὲ ἤκουσαν τοὺς,"τούτους ὅ τε  στρατηγὸς τοῦ ἱεροῦ καὶ οἱ ἀρχιερεῖς , διηπόρουν περὶ αὐτῶν τί ἂν γένοιτο τοῦτο."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 6:2,προσκαλεσάμενοι δὲ οἱ δώδεκα τὸ πλῆθος τῶν μαθητῶν εἶπαν· οὐκ ἀρεστόν ἐστιν ἡμᾶς καταλείψαντας τὸν,τοῦ θεοῦ διακονεῖν τραπέζαις.
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 6:4,ἡμεῖς δὲ  τῇ προσευχῇ καὶ τῇ διακονίᾳ τοῦ,προσκαρτερήσομεν.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 6:5,καὶ ἤρεσεν ὁ,"ἐνώπιον παντὸς τοῦ πλήθους  καὶ ἐξελέξαντο Στέφανον, ἄνδρα πλήρης πίστεως καὶ πνεύματος ἁγίου"
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 6:7,Καὶ ὁ,"τοῦ θεοῦ ηὔξανεν καὶ ἐπληθύνετο ὁ ἀριθμὸς τῶν μαθητῶν ἐν Ἰερουσαλὴμ σφόδρα, πολύς"
λόγοις,λόγος,—,—,—,—,masculine,dative,plural,Acts 7:22,"καὶ ἐπαιδεύθη Μωϋσῆς [ἐν] πάσῃ σοφίᾳ Αἰγυπτίων, ἦν δὲ δυνατὸς ἐν",καὶ ἔργοις αὐτοῦ.
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 7:29,ἔφυγεν δὲ Μωϋσῆς ἐν τῷ,"τούτῳ καὶ ἐγένετο πάροικος ἐν γῇ Μαδιάμ, οὗ ἐγέννησεν υἱοὺς δύο."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 8:4,Οἱ μὲν οὖν διασπαρέντες διῆλθον εὐαγγελιζόμενοι τὸν,.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 8:14,Ἀκούσαντες δὲ οἱ ἐν Ἱεροσολύμοις ἀπόστολοι ὅτι δέδεκται ἡ Σαμάρεια τὸν,"τοῦ θεοῦ, ἀπέστειλαν πρὸς αὐτοὺς Πέτρον καὶ Ἰωάννην,"
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 8:21,οὐκ ἔστιν σοι μερὶς οὐδὲ κλῆρος ἐν τῷ,"τούτῳ, ἡ γὰρ καρδία σου οὐκ ἔστιν εὐθεῖα ἔναντι τοῦ θεοῦ."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 8:25,Οἱ μὲν οὖν διαμαρτυράμενοι καὶ λαλήσαντες τὸν,"τοῦ κυρίου ὑπέστρεφον εἰς Ἱεροσόλυμα, πολλάς τε κώμας τῶν Σαμαριτῶν εὐηγγελίζοντο."
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 10:29,διὸ καὶ ἀναντιρρήτως ἦλθον μεταπεμφθείς. πυνθάνομαι οὖν τίνι,μετεπέμψασθέ με;
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 10:36,τὸν,"[ὃν] ἀπέστειλεν τοῖς υἱοῖς Ἰσραὴλ εὐαγγελιζόμενος εἰρήνην διὰ Ἰησοῦ Χριστοῦ, οὗτός ἐστιν πάντων κύριος,"
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 10:44,Ἔτι λαλοῦντος τοῦ Πέτρου τὰ ῥήματα ταῦτα ἐπέπεσεν τὸ πνεῦμα τὸ ἅγιον ἐπὶ πάντας τοὺς ἀκούοντας τὸν,.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 11:1,Ἤκουσαν δὲ οἱ ἀπόστολοι καὶ οἱ ἀδελφοὶ οἱ ὄντες κατὰ τὴν Ἰουδαίαν ὅτι καὶ τὰ ἔθνη ἐδέξαντο τὸν,τοῦ θεοῦ.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 11:19,ἐπὶ Στεφάνῳ διῆλθον ἕως Φοινίκης καὶ Κύπρου καὶ Ἀντιοχείας μηδενὶ λαλοῦντες τὸν,εἰ μὴ μόνον Ἰουδαίοις.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 11:22,Ἠκούσθη δὲ ὁ,εἰς τὰ ὦτα τῆς ἐκκλησίας τῆς οὔσης ἐν Ἰερουσαλὴμ περὶ αὐτῶν καὶ ἐξαπέστειλαν Βαρναβᾶν [διελθεῖν] ἕως Ἀντιοχείας.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 12:24,Ὁ δὲ,τοῦ θεοῦ ηὔξανεν καὶ ἐπληθύνετο.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 13:5,καὶ γενόμενοι ἐν Σαλαμῖνι κατήγγελλον τὸν,τοῦ θεοῦ ἐν ταῖς συναγωγαῖς τῶν Ἰουδαίων. εἶχον δὲ καὶ Ἰωάννην ὑπηρέτην.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 13:7,"ὃς ἦν σὺν τῷ ἀνθυπάτῳ Σεργίῳ Παύλῳ, ἀνδρὶ συνετῷ. οὗτος προσκαλεσάμενος Βαρναβᾶν καὶ Σαῦλον ἐπεζήτησεν ἀκοῦσαι τὸν",τοῦ θεοῦ.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 13:15,"οἱ ἀρχισυνάγωγοι πρὸς αὐτοὺς λέγοντες·  ἄνδρες ἀδελφοί, εἴ τίς ἐστιν ἐν ὑμῖν","παρακλήσεως πρὸς τὸν λαόν, λέγετε."
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 13:26,"Ἄνδρες ἀδελφοί, υἱοὶ γένους Ἀβραὰμ καὶ οἱ ἐν ὑμῖν φοβούμενοι τὸν θεόν, ἡμῖν ὁ",τῆς σωτηρίας ταύτης ἐξαπεστάλη.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 13:44,Τῷ δὲ ἐρχομένῳ σαββάτῳ σχεδὸν πᾶσα ἡ πόλις συνήχθη ἀκοῦσαι τὸν,τοῦ κυρίου.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 13:46,παρρησιασάμενοί τε ὁ Παῦλος καὶ ὁ Βαρναβᾶς εἶπαν· ὑμῖν ἦν ἀναγκαῖον πρῶτον λαληθῆναι τὸν,τοῦ θεοῦ· ἐπειδὴ ἀπωθεῖσθε αὐτὸν καὶ οὐκ ἀξίους κρίνετε ἑαυτοὺς τῆς αἰωνίου ζωῆς
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 13:48,Ἀκούοντα δὲ τὰ ἔθνη ἔχαιρον καὶ ἐδόξαζον τὸν,τοῦ κυρίου καὶ ἐπίστευσαν ὅσοι ἦσαν τεταγμένοι εἰς ζωὴν αἰώνιον·
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 13:49,διεφέρετο δὲ ὁ,τοῦ κυρίου διʼ ὅλης τῆς χώρας.
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 14:3,ἱκανὸν μὲν οὖν χρόνον διέτριψαν παρρησιαζόμενοι ἐπὶ τῷ κυρίῳ τῷ μαρτυροῦντι [ἐπὶ] τῷ,"τῆς χάριτος αὐτοῦ, διδόντι σημεῖα καὶ τέρατα γίνεσθαι διὰ τῶν χειρῶν αὐτῶν."
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 14:12,"ἐκάλουν τε τὸν Βαρναβᾶν Δία, τὸν δὲ Παῦλον Ἑρμῆν, ἐπειδὴ αὐτὸς ἦν ὁ ἡγούμενος τοῦ",.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 14:25,καὶ λαλήσαντες ἐν Πέργῃ τὸν,κατέβησαν εἰς Ἀττάλειαν
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 15:6,Συνήχθησάν τε οἱ ἀπόστολοι καὶ οἱ πρεσβύτεροι  ἰδεῖν περὶ τοῦ,τούτου.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 15:7,ὑμῖν ἐξελέξατο ὁ θεὸς διὰ τοῦ στόματός μου ἀκοῦσαι τὰ ἔθνη τὸν,τοῦ εὐαγγελίου καὶ πιστεῦσαι.
λόγοι,λόγος,—,—,—,—,masculine,nominative,plural,Acts 15:15,καὶ τούτῳ συμφωνοῦσιν οἱ,τῶν προφητῶν καθὼς γέγραπται·
λόγοις,λόγος,—,—,—,—,masculine,dative,plural,Acts 15:24,Ἐπειδὴ ἠκούσαμεν ὅτι τινὲς ἐξ ἡμῶν [ἐξελθόντες] ἐτάραξαν ὑμᾶς,"ἀνασκευάζοντες τὰς ψυχὰς ὑμῶν  οἷς οὐ διεστειλάμεθα,"
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 15:27,ἀπεστάλκαμεν οὖν Ἰούδαν καὶ Σιλᾶν καὶ αὐτοὺς διὰ,ἀπαγγέλλοντας τὰ αὐτά.
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 15:32,Ἰούδας τε καὶ Σιλᾶς καὶ αὐτοὶ προφῆται ὄντες  διὰ,"πολλοῦ παρεκάλεσαν τοὺς ἀδελφοὺς καὶ ἐπεστήριξαν,"
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 15:35,Παῦλος δὲ καὶ Βαρναβᾶς διέτριβον ἐν Ἀντιοχείᾳ διδάσκοντες καὶ εὐαγγελιζόμενοι μετὰ καὶ ἑτέρων πολλῶν τὸν,τοῦ κυρίου.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 15:36,ἐπιστρέψαντες δὴ ἐπισκεψώμεθα τοὺς ἀδελφοὺς κατὰ πόλιν πᾶσαν ἐν αἷς κατηγγείλαμεν τὸν,τοῦ κυρίου πῶς ἔχουσιν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 16:6,Διῆλθον δὲ τὴν Φρυγίαν καὶ Γαλατικὴν χώραν κωλυθέντες ὑπὸ τοῦ ἁγίου πνεύματος  λαλῆσαι τὸν,ἐν τῇ Ἀσίᾳ·
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 16:32,καὶ ἐλάλησαν αὐτῷ τὸν,τοῦ κυρίου σὺν πᾶσιν τοῖς ἐν τῇ οἰκίᾳ αὐτοῦ.
λόγους,λόγος,—,—,—,—,masculine,accusative,plural,Acts 16:36,ἀπήγγειλεν δὲ ὁ δεσμοφύλαξ τοὺς,[τούτους] πρὸς τὸν Παῦλον ὅτι ἀπέσταλκαν οἱ στρατηγοὶ ἵνα ἀπολυθῆτε· νῦν οὖν ἐξελθόντες πορεύεσθε ἐν εἰρήνῃ.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 17:11,"οὗτοι δὲ ἦσαν εὐγενέστεροι τῶν ἐν Θεσσαλονίκῃ, οἵτινες ἐδέξαντο τὸν",μετὰ πάσης προθυμίας  καθʼ ἡμέραν ἀνακρίνοντες τὰς γραφὰς εἰ ἔχοι ταῦτα οὕτως.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 17:13,Ὡς δὲ ἔγνωσαν οἱ ἀπὸ τῆς Θεσσαλονίκης Ἰουδαῖοι ὅτι καὶ ἐν τῇ Βεροίᾳ κατηγγέλη ὑπὸ τοῦ Παύλου ὁ,"τοῦ θεοῦ, ἦλθον κἀκεῖ σαλεύοντες καὶ ταράσσοντες τοὺς ὄχλους."
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 18:5,"Ὡς δὲ κατῆλθον ἀπὸ τῆς Μακεδονίας ὅ τε Σιλᾶς καὶ ὁ Τιμόθεος, συνείχετο τῷ",ὁ Παῦλος διαμαρτυρόμενος τοῖς Ἰουδαίοις εἶναι τὸν χριστὸν Ἰησοῦν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 18:11,Ἐκάθισεν δὲ ἐνιαυτὸν  καὶ μῆνας ἓξ διδάσκων ἐν αὐτοῖς τὸν,τοῦ θεοῦ.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 18:14,"Ἰουδαίους· εἰ μὲν ἦν ἀδίκημά τι ἢ ῥᾳδιούργημα πονηρόν, ὦ  Ἰουδαῖοι, κατὰ","ἂν ἀνεσχόμην ὑμῶν,"
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 18:15,εἰ δὲ ζητήματά ἐστιν περὶ,"καὶ ὀνομάτων καὶ νόμου τοῦ καθʼ ὑμᾶς, ὄψεσθε αὐτοί· κριτὴς  ἐγὼ τούτων οὐ βούλομαι εἶναι."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 19:10,"τοῦτο δὲ ἐγένετο ἐπὶ ἔτη δύο, ὥστε πάντας τοὺς κατοικοῦντας τὴν Ἀσίαν ἀκοῦσαι τὸν","τοῦ κυρίου, Ἰουδαίους τε καὶ Ἕλληνας."
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Acts 19:20,Οὕτως κατὰ κράτος τοῦ κυρίου ὁ,ηὔξανεν καὶ ἴσχυεν.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 19:38,εἰ μὲν οὖν Δημήτριος καὶ οἱ σὺν αὐτῷ τεχνῖται ἔχουσιν πρός  τινα,", ἀγοραῖοι ἄγονται καὶ ἀνθύπατοί εἰσιν, ἐγκαλείτωσαν ἀλλήλοις."
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 19:40,"καὶ γὰρ κινδυνεύομεν ἐγκαλεῖσθαι στάσεως περὶ τῆς σήμερον, μηδενὸς αἰτίου ὑπάρχοντος περὶ οὗ [οὐ] δυνησόμεθα ἀποδοῦναι",περὶ τῆς συστροφῆς ταύτης. καὶ ταῦτα εἰπὼν ἀπέλυσεν τὴν ἐκκλησίαν.
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 20:2,διελθὼν δὲ  τὰ μέρη ἐκεῖνα καὶ παρακαλέσας αὐτοὺς,πολλῷ ἦλθεν εἰς τὴν Ἑλλάδα
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Acts 20:7,"ἄρτον, ὁ Παῦλος διελέγετο αὐτοῖς μέλλων ἐξιέναι τῇ ἐπαύριον, παρέτεινέν τε τὸν",μέχρι μεσονυκτίου.
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 20:24,ἀλλʼ οὐδενὸς,ποιοῦμαι τὴν ψυχὴν τιμίαν ἐμαυτῷ ὡς τελειῶσαι τὸν δρόμον μου  καὶ τὴν διακονίαν
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 20:32,Καὶ τὰ νῦν παρατίθεμαι ὑμᾶς τῷ θεῷ καὶ τῷ,"τῆς χάριτος αὐτοῦ, τῷ δυναμένῳ οἰκοδομῆσαι καὶ δοῦναι τὴν κληρονομίαν ἐν τοῖς ἡγιασμένοις πᾶσιν."
λόγων,λόγος,—,—,—,—,masculine,genitive,plural,Acts 20:35,"πάντα ὑπέδειξα ὑμῖν ὅτι οὕτως κοπιῶντας δεῖ ἀντιλαμβάνεσθαι τῶν ἀσθενούντων, μνημονεύειν τε τῶν",τοῦ κυρίου Ἰησοῦ ὅτι αὐτὸς εἶπεν· μακάριόν ἐστιν μᾶλλον διδόναι ἢ λαμβάνειν.
λόγῳ,λόγος,—,—,—,—,masculine,dative,singular,Acts 20:38,ὀδυνώμενοι μάλιστα ἐπὶ τῷ,"ᾧ εἰρήκει, ὅτι οὐκέτι μέλλουσιν τὸ πρόσωπον αὐτοῦ θεωρεῖν. προέπεμπον δὲ αὐτὸν εἰς τὸ πλοῖον."
λόγου,λόγος,—,—,—,—,masculine,genitive,singular,Acts 22:22,Ἤκουον δὲ αὐτοῦ ἄχρι τούτου τοῦ,"καὶ ἐπῆραν τὴν φωνὴν αὐτῶν λέγοντες· αἶρε ἀπὸ τῆς γῆς τὸν τοιοῦτον, οὐ γὰρ καθῆκεν αὐτὸν ζῆν."
λόγοις,λόγος,—,—,—,—,masculine,dative,plural,Romans 3:4,"μὴ γένοιτο· γινέσθω δὲ ὁ θεὸς ἀληθής, πᾶς δὲ ἄνθρωπος ψεύστης, καθὼς γέγραπται·        ὅπως ἂν δικαιωθῇς ἐν τοῖς",σου           καὶ νικήσεις ἐν τῷ κρίνεσθαί σε.
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Romans 9:6,Οὐχ οἷον δὲ ὅτι ἐκπέπτωκεν ὁ,τοῦ θεοῦ. οὐ γὰρ πάντες οἱ ἐξ Ἰσραὴλ οὗτοι Ἰσραήλ·
λόγος,λόγος,—,—,—,—,masculine,nominative,singular,Romans 9:9,ἐπαγγελίας γὰρ ὁ,οὗτος· κατὰ τὸν καιρὸν τοῦτον ἐλεύσομαι καὶ ἔσται τῇ Σάρρᾳ υἱός.
λόγον,λόγος,—,—,—,—,masculine,accusative,singular,Romans 9:28,—,γὰρ συντελῶν καὶ συντέμνων  ποιήσει κύριος ἐπὶ τῆς γῆς.
