Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Gender (Logos Greek),Case (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 17:21,"οὐδὲ ἐροῦσιν· ἰδοὺ ὧδε ἤ· ἐκεῖ,  ἰδοὺ γὰρ ἡ βασιλεία τοῦ",ἐντὸς ὑμῶν ἐστιν.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 18:2,λέγων· κριτής τις ἦν ἔν τινι πόλει τὸν,μὴ φοβούμενος καὶ ἄνθρωπον μὴ ἐντρεπόμενος.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 18:4,καὶ οὐκ ἤθελεν ἐπὶ χρόνον. μετὰ δὲ ταῦτα εἶπεν ἐν ἑαυτῷ· εἰ καὶ τὸν,"οὐ φοβοῦμαι οὐδὲ ἄνθρωπον ἐντρέπομαι,"
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,Luke 18:7,ὁ δὲ,οὐ μὴ ποιήσῃ τὴν ἐκδίκησιν τῶν ἐκλεκτῶν αὐτοῦ τῶν βοώντων αὐτῷ ἡμέρας καὶ
θεός,θεός,—,—,—,—,masculine,nominative,singular,Luke 18:11,ὁ Φαρισαῖος σταθεὶς πρὸς ἑαυτὸν ταῦτα προσηύχετο· ὁ,", εὐχαριστῶ σοι ὅτι οὐκ εἰμὶ ὥσπερ οἱ λοιποὶ τῶν ἀνθρώπων, ἅρπαγες, ἄδικοι, μοιχοί"
θεός,θεός,—,—,—,—,masculine,nominative,singular,Luke 18:13,"ὀφθαλμοὺς ἐπᾶραι εἰς τὸν οὐρανόν, ἀλλʼ ἔτυπτεν  τὸ στῆθος αὐτοῦ λέγων· ὁ",", ἱλάσθητί μοι τῷ ἁμαρτωλῷ."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 18:16,"με καὶ μὴ κωλύετε αὐτά, τῶν γὰρ τοιούτων ἐστὶν ἡ βασιλεία τοῦ",.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 18:17,"ἀμὴν  λέγω ὑμῖν, ὃς ἂν μὴ δέξηται τὴν βασιλείαν τοῦ","ὡς παιδίον, οὐ μὴ εἰσέλθῃ εἰς αὐτήν."
θεός,θεός,—,—,—,—,masculine,nominative,singular,Luke 18:19,εἶπεν δὲ αὐτῷ ὁ Ἰησοῦς· τί με λέγεις ἀγαθόν; οὐδεὶς ἀγαθὸς εἰ μὴ εἷς ὁ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 18:24,Ἰδὼν δὲ αὐτὸν ὁ Ἰησοῦς [περίλυπον γενόμενον] εἶπεν· πῶς δυσκόλως οἱ τὰ χρήματα ἔχοντες εἰς τὴν βασιλείαν τοῦ,εἰσπορεύονται·
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 18:25,εὐκοπώτερον γάρ ἐστιν κάμηλον διὰ τρήματος βελόνης εἰσελθεῖν ἢ πλούσιον εἰς τὴν βασιλείαν τοῦ,εἰσελθεῖν.
θεῷ,θεός,—,—,—,—,masculine,dative,singular,Luke 18:27,ὁ δὲ εἶπεν· τὰ ἀδύνατα παρὰ ἀνθρώποις δυνατὰ παρὰ τῷ,ἐστιν.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 18:29,ἢ γυναῖκα ἢ ἀδελφοὺς ἢ γονεῖς ἢ τέκνα  ἕνεκεν τῆς βασιλείας τοῦ,","
θεόν,θεός,—,—,—,—,masculine,accusative,singular,Luke 18:43,καὶ παραχρῆμα ἀνέβλεψεν καὶ ἠκολούθει αὐτῷ δοξάζων τὸν,. καὶ πᾶς ὁ λαὸς ἰδὼν ἔδωκεν αἶνον τῷ θεῷ.
θεῷ,θεός,—,—,—,—,masculine,dative,singular,Luke 18:43,καὶ παραχρῆμα ἀνέβλεψεν καὶ ἠκολούθει αὐτῷ δοξάζων τὸν θεόν. καὶ πᾶς ὁ λαὸς ἰδὼν ἔδωκεν αἶνον τῷ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 19:11,εἶναι Ἰερουσαλὴμ αὐτὸν καὶ δοκεῖν αὐτοὺς ὅτι παραχρῆμα μέλλει ἡ βασιλεία τοῦ,ἀναφαίνεσθαι.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 19:37,ὄρους τῶν ἐλαιῶν ἤρξαντο ἅπαν τὸ πλῆθος τῶν μαθητῶν χαίροντες αἰνεῖν τὸν,"φωνῇ μεγάλῃ περὶ πασῶν ὧν εἶδον δυνάμεων,"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 20:21,"καὶ διδάσκεις καὶ οὐ λαμβάνεις πρόσωπον, ἀλλʼ ἐπʼ ἀληθείας τὴν ὁδὸν τοῦ",διδάσκεις·
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 20:25,ὁ δὲ εἶπεν πρὸς αὐτούς· τοίνυν ἀπόδοτε τὰ  Καίσαρος  Καίσαρι καὶ τὰ τοῦ,τῷ θεῷ.
θεῷ,θεός,—,—,—,—,masculine,dative,singular,Luke 20:25,ὁ δὲ εἶπεν πρὸς αὐτούς· τοίνυν ἀπόδοτε τὰ  Καίσαρος  Καίσαρι καὶ τὰ τοῦ θεοῦ τῷ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 20:36,"οὐδὲ γὰρ ἀποθανεῖν ἔτι δύνανται, ἰσάγγελοι γάρ εἰσιν καὶ υἱοί εἰσιν",τῆς ἀναστάσεως υἱοὶ ὄντες.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 20:37,"ὅτι δὲ ἐγείρονται οἱ νεκροί, καὶ Μωϋσῆς ἐμήνυσεν ἐπὶ τῆς βάτου, ὡς λέγει κύριον τὸν",Ἀβραὰμ καὶ  θεὸν Ἰσαὰκ καὶ  θεὸν Ἰακώβ.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 20:37,"ὅτι δὲ ἐγείρονται οἱ νεκροί, καὶ Μωϋσῆς ἐμήνυσεν ἐπὶ τῆς βάτου, ὡς λέγει κύριον τὸν θεὸν Ἀβραὰμ καὶ",Ἰσαὰκ καὶ  θεὸν Ἰακώβ.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 20:37,"τῆς βάτου, ὡς λέγει κύριον τὸν θεὸν Ἀβραὰμ καὶ  θεὸν Ἰσαὰκ καὶ",Ἰακώβ.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,Luke 20:38,—,"δὲ οὐκ ἔστιν νεκρῶν ἀλλὰ ζώντων, πάντες γὰρ αὐτῷ ζῶσιν."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 21:31,"οὕτως καὶ ὑμεῖς, ὅταν ἴδητε ταῦτα γινόμενα, γινώσκετε ὅτι ἐγγύς ἐστιν ἡ βασιλεία τοῦ",.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 22:16,λέγω γὰρ ὑμῖν ὅτι οὐ μὴ φάγω αὐτὸ ἕως ὅτου πληρωθῇ ἐν τῇ βασιλείᾳ τοῦ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 22:18,τοῦ νῦν ἀπὸ τοῦ γενήματος τῆς ἀμπέλου ἕως οὗ ἡ βασιλεία τοῦ,ἔλθῃ.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 22:69,ἀπὸ τοῦ νῦν δὲ ἔσται ὁ υἱὸς τοῦ ἀνθρώπου καθήμενος ἐκ δεξιῶν τῆς δυνάμεως τοῦ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 22:70,εἶπαν δὲ πάντες· σὺ οὖν εἶ ὁ υἱὸς τοῦ,; ὁ δὲ πρὸς αὐτοὺς ἔφη· ὑμεῖς λέγετε ὅτι ἐγώ εἰμι.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 23:35,"ἄρχοντες λέγοντες· ἄλλους ἔσωσεν, σωσάτω ἑαυτόν, εἰ οὗτός ἐστιν ὁ χριστὸς τοῦ",ὁ ἐκλεκτός.
θεόν,θεός,—,—,—,—,masculine,accusative,singular,Luke 23:40,ἀποκριθεὶς δὲ ὁ ἕτερος ἐπιτιμῶν αὐτῷ ἔφη· οὐδὲ φοβῇ σὺ τὸν,", ὅτι ἐν τῷ αὐτῷ κρίματι εἶ;"
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,Luke 23:47,Ἰδὼν δὲ ὁ ἑκατοντάρχης τὸ γενόμενον ἐδόξαζεν τὸν,λέγων· ὄντως ὁ ἄνθρωπος οὗτος δίκαιος ἦν.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 23:51,"πράξει αὐτῶν — ἀπὸ Ἁριμαθαίας πόλεως τῶν Ἰουδαίων, ὃς προσεδέχετο τὴν βασιλείαν τοῦ",","
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,Luke 24:19,"Ναζαρηνοῦ, ὃς ἐγένετο ἀνὴρ προφήτης δυνατὸς ἐν ἔργῳ καὶ λόγῳ ἐναντίον τοῦ","καὶ παντὸς τοῦ λαοῦ,"
θεόν,θεός,—,—,—,—,masculine,accusative,singular,Luke 24:53,καὶ ἦσαν διὰ παντὸς ἐν τῷ ἱερῷ εὐλογοῦντες τὸν,.
θεόν,θεός,—,—,—,—,masculine,accusative,singular,John 1:1,"Ἐν ἀρχῇ ἦν ὁ λόγος, καὶ ὁ λόγος ἦν πρὸς τὸν",", καὶ θεὸς ἦν ὁ λόγος."
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 1:1,"Ἐν ἀρχῇ ἦν ὁ λόγος, καὶ ὁ λόγος ἦν πρὸς τὸν θεόν, καὶ",ἦν ὁ λόγος.
θεόν,θεός,—,—,—,—,masculine,accusative,singular,John 1:2,οὗτος ἦν ἐν ἀρχῇ πρὸς τὸν,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:6,"Ἐγένετο ἄνθρωπος, ἀπεσταλμένος παρὰ",",  ὄνομα αὐτῷ Ἰωάννης·"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:12,"ὅσοι δὲ ἔλαβον αὐτόν, ἔδωκεν αὐτοῖς ἐξουσίαν τέκνα","γενέσθαι, τοῖς πιστεύουσιν εἰς τὸ ὄνομα αὐτοῦ,"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:13,οἳ οὐκ ἐξ αἱμάτων οὐδὲ ἐκ θελήματος σαρκὸς οὐδὲ ἐκ θελήματος ἀνδρὸς ἀλλʼ ἐκ,ἐγεννήθησαν.
Θεὸν,θεός,—,—,—,—,masculine,accusative,singular,John 1:18,—,οὐδεὶς ἑώρακεν πώποτε· μονογενὴς θεὸς ὁ ὢν εἰς τὸν κόλπον τοῦ πατρὸς ἐκεῖνος ἐξηγήσατο.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 1:18,Θεὸν οὐδεὶς ἑώρακεν πώποτε· μονογενὴς,ὁ ὢν εἰς τὸν κόλπον τοῦ πατρὸς ἐκεῖνος ἐξηγήσατο.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:29,Τῇ ἐπαύριον βλέπει τὸν Ἰησοῦν ἐρχόμενον πρὸς αὐτὸν καὶ λέγει· ἴδε ὁ ἀμνὸς τοῦ,ὁ αἴρων τὴν ἁμαρτίαν τοῦ κόσμου.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:34,κἀγὼ ἑώρακα καὶ μεμαρτύρηκα ὅτι οὗτός ἐστιν ὁ υἱὸς τοῦ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:36,καὶ ἐμβλέψας τῷ Ἰησοῦ περιπατοῦντι λέγει· ἴδε ὁ ἀμνὸς τοῦ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:49,"ἀπεκρίθη αὐτῷ Ναθαναήλ· ῥαββί, σὺ εἶ  ὁ υἱὸς τοῦ",", σὺ βασιλεὺς εἶ τοῦ Ἰσραήλ."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 1:51,"καὶ λέγει αὐτῷ· ἀμὴν ἀμὴν λέγω ὑμῖν,  ὄψεσθε τὸν οὐρανὸν ἀνεῳγότα καὶ τοὺς ἀγγέλους τοῦ",ἀναβαίνοντας καὶ καταβαίνοντας ἐπὶ τὸν υἱὸν τοῦ ἀνθρώπου.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 3:2,"οὗτος ἦλθεν πρὸς αὐτὸν νυκτὸς καὶ εἶπεν αὐτῷ· ῥαββί, οἴδαμεν ὅτι ἀπὸ","ἐλήλυθας διδάσκαλος· οὐδεὶς γὰρ δύναται ταῦτα τὰ σημεῖα ποιεῖν ἃ σὺ ποιεῖς, ἐὰν"
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 3:2,"δύναται ταῦτα τὰ σημεῖα ποιεῖν ἃ σὺ ποιεῖς, ἐὰν μὴ ᾖ ὁ",μετʼ αὐτοῦ.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 3:3,"σοι, ἐὰν μή τις γεννηθῇ ἄνωθεν, οὐ δύναται ἰδεῖν τὴν βασιλείαν τοῦ",.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 3:5,"γεννηθῇ ἐξ ὕδατος καὶ πνεύματος, οὐ δύναται εἰσελθεῖν εἰς τὴν βασιλείαν τοῦ",.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 3:16,οὕτως γὰρ ἠγάπησεν ὁ,"τὸν κόσμον, ὥστε τὸν υἱὸν  τὸν μονογενῆ ἔδωκεν, ἵνα πᾶς ὁ πιστεύων εἰς"
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 3:17,οὐ γὰρ ἀπέστειλεν ὁ,"τὸν υἱὸν  εἰς τὸν κόσμον ἵνα κρίνῃ τὸν κόσμον, ἀλλʼ ἵνα σωθῇ ὁ κόσμος διʼ αὐτοῦ."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 3:18,"ἤδη κέκριται, ὅτι μὴ πεπίστευκεν εἰς τὸ ὄνομα τοῦ μονογενοῦς υἱοῦ τοῦ",.
θεῷ,θεός,—,—,—,—,masculine,dative,singular,John 3:21,"ὁ δὲ ποιῶν τὴν ἀλήθειαν ἔρχεται πρὸς τὸ φῶς, ἵνα φανερωθῇ αὐτοῦ τὰ ἔργα ὅτι ἐν",ἐστιν εἰργασμένα.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 3:33,ὁ λαβὼν αὐτοῦ τὴν μαρτυρίαν  ἐσφράγισεν ὅτι ὁ,ἀληθής ἐστιν.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 3:34,ὃν γὰρ ἀπέστειλεν ὁ,"τὰ ῥήματα τοῦ θεοῦ λαλεῖ, οὐ γὰρ ἐκ μέτρου δίδωσιν τὸ πνεῦμα."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 3:34,ὃν γὰρ ἀπέστειλεν ὁ θεὸς τὰ ῥήματα τοῦ,"λαλεῖ, οὐ γὰρ ἐκ μέτρου δίδωσιν τὸ πνεῦμα."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 3:36,"ὁ δὲ ἀπειθῶν τῷ υἱῷ οὐκ ὄψεται ζωήν, ἀλλʼ ἡ ὀργὴ τοῦ",μένει ἐπʼ αὐτόν.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 4:10,ἀπεκρίθη Ἰησοῦς καὶ εἶπεν αὐτῇ· εἰ ᾔδεις τὴν δωρεὰν τοῦ,"καὶ τίς ἐστιν ὁ λέγων σοι· δός μοι πεῖν, σὺ ἂν ᾔτησας αὐτὸν"
θεός,θεός,—,—,—,—,masculine,nominative,singular,John 4:24,πνεῦμα ὁ,", καὶ τοὺς προσκυνοῦντας αὐτὸν ἐν πνεύματι καὶ ἀληθείᾳ δεῖ προσκυνεῖν."
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,John 5:18,"ὅτι οὐ μόνον ἔλυεν τὸ σάββατον, ἀλλὰ καὶ πατέρα ἴδιον ἔλεγεν τὸν",ἴσον ἑαυτὸν ποιῶν τῷ θεῷ.
θεῷ,θεός,—,—,—,—,masculine,dative,singular,John 5:18,"σάββατον, ἀλλὰ καὶ πατέρα ἴδιον ἔλεγεν τὸν θεὸν ἴσον ἑαυτὸν ποιῶν τῷ",.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 5:25,καὶ νῦν ἐστιν ὅτε οἱ νεκροὶ ἀκούσουσιν τῆς φωνῆς τοῦ υἱοῦ τοῦ,καὶ οἱ ἀκούσαντες ζήσουσιν.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 5:42,ἀλλʼ ἔγνωκα ὑμᾶς ὅτι τὴν ἀγάπην τοῦ,οὐκ ἔχετε ἐν ἑαυτοῖς.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 5:44,"πῶς δύνασθε ὑμεῖς πιστεῦσαι δόξαν παρὰ ἀλλήλων λαμβάνοντες, καὶ τὴν δόξαν τὴν παρὰ τοῦ μόνου",οὐ ζητεῖτε;
θεός,θεός,—,—,—,—,masculine,nominative,singular,John 6:27,ὁ υἱὸς τοῦ ἀνθρώπου ὑμῖν δώσει· τοῦτον γὰρ ὁ πατὴρ ἐσφράγισεν ὁ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 6:28,εἶπον οὖν πρὸς αὐτόν· τί ποιῶμεν ἵνα ἐργαζώμεθα τὰ ἔργα τοῦ,;
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 6:29,ἀπεκρίθη [ὁ] Ἰησοῦς καὶ εἶπεν αὐτοῖς· τοῦτό ἐστιν τὸ ἔργον τοῦ,", ἵνα πιστεύητε εἰς ὃν ἀπέστειλεν ἐκεῖνος."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 6:33,ὁ γὰρ ἄρτος  τοῦ,ἐστιν ὁ καταβαίνων ἐκ τοῦ οὐρανοῦ καὶ ζωὴν διδοὺς τῷ κόσμῳ.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 6:45,ἔστιν γεγραμμένον ἐν τοῖς προφήταις· καὶ ἔσονται πάντες διδακτοὶ,· πᾶς  ὁ ἀκούσας παρὰ τοῦ πατρὸς καὶ μαθὼν ἔρχεται πρὸς ἐμέ.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 6:46,οὐχ ὅτι τὸν πατέρα ἑώρακέν τις εἰ μὴ ὁ ὢν παρὰ τοῦ,", οὗτος ἑώρακεν τὸν πατέρα."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 6:69,καὶ ἡμεῖς πεπιστεύκαμεν καὶ ἐγνώκαμεν ὅτι σὺ εἶ ὁ ἅγιος τοῦ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 7:17,"ἐάν τις θέλῃ τὸ θέλημα αὐτοῦ ποιεῖν, γνώσεται περὶ τῆς διδαχῆς πότερον ἐκ τοῦ",ἐστιν ἢ ἐγὼ ἀπʼ ἐμαυτοῦ λαλῶ.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 8:40,νῦν δὲ ζητεῖτέ με ἀποκτεῖναι ἄνθρωπον ὃς τὴν ἀλήθειαν ὑμῖν λελάληκα ἣν ἤκουσα παρὰ τοῦ,· τοῦτο Ἀβραὰμ οὐκ ἐποίησεν.
θεόν,θεός,—,—,—,—,masculine,accusative,singular,John 8:41,"Εἶπαν [οὖν] αὐτῷ· ἡμεῖς ἐκ πορνείας οὐ γεγεννήμεθα, ἕνα πατέρα ἔχομεν τὸν",.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 8:42,εἶπεν  αὐτοῖς ὁ Ἰησοῦς· εἰ ὁ,"πατὴρ ὑμῶν ἦν ἠγαπᾶτε ἂν ἐμέ, ἐγὼ γὰρ ἐκ τοῦ θεοῦ ἐξῆλθον καὶ"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 8:42,"εἶπεν  αὐτοῖς ὁ Ἰησοῦς· εἰ ὁ θεὸς πατὴρ ὑμῶν ἦν ἠγαπᾶτε ἂν ἐμέ, ἐγὼ γὰρ ἐκ τοῦ","ἐξῆλθον καὶ ἥκω· οὐδὲ γὰρ ἀπʼ ἐμαυτοῦ ἐλήλυθα, ἀλλʼ ἐκεῖνός με ἀπέστειλεν."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 8:47,ὁ ὢν ἐκ τοῦ,"τὰ ῥήματα τοῦ θεοῦ ἀκούει· διὰ τοῦτο ὑμεῖς οὐκ ἀκούετε, ὅτι ἐκ τοῦ θεοῦ οὐκ ἐστέ."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 8:47,ὁ ὢν ἐκ τοῦ θεοῦ τὰ ῥήματα τοῦ,"ἀκούει· διὰ τοῦτο ὑμεῖς οὐκ ἀκούετε, ὅτι ἐκ τοῦ θεοῦ οὐκ ἐστέ."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 8:47,"ὁ ὢν ἐκ τοῦ θεοῦ τὰ ῥήματα τοῦ θεοῦ ἀκούει· διὰ τοῦτο ὑμεῖς οὐκ ἀκούετε, ὅτι ἐκ τοῦ",οὐκ ἐστέ.
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 8:54,"ἐστιν· ἔστιν ὁ πατήρ μου ὁ δοξάζων με, ὃν ὑμεῖς λέγετε ὅτι","ἡμῶν ἐστιν,"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 9:3,"ἀπεκρίθη Ἰησοῦς· οὔτε οὗτος ἥμαρτεν οὔτε οἱ γονεῖς αὐτοῦ, ἀλλʼ ἵνα φανερωθῇ τὰ ἔργα τοῦ",ἐν αὐτῷ.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 9:16,ἔλεγον οὖν ἐκ τῶν Φαρισαίων τινές· οὐκ ἔστιν οὗτος παρὰ,"ὁ ἄνθρωπος, ὅτι τὸ σάββατον οὐ τηρεῖ. ἄλλοι [δὲ] ἔλεγον· πῶς δύναται ἄνθρωπος"
θεῷ,θεός,—,—,—,—,masculine,dative,singular,John 9:24,Ἐφώνησαν οὖν τὸν ἄνθρωπον ἐκ δευτέρου ὃς ἦν τυφλὸς καὶ εἶπαν αὐτῷ· δὸς δόξαν τῷ,· ἡμεῖς οἴδαμεν ὅτι οὗτος ὁ ἄνθρωπος ἁμαρτωλός ἐστιν.
θεός,θεός,—,—,—,—,masculine,nominative,singular,John 9:29,ἡμεῖς  οἴδαμεν ὅτι Μωϋσεῖ λελάληκεν ὁ,", τοῦτον δὲ οὐκ οἴδαμεν πόθεν ἐστίν."
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 9:31,οἴδαμεν  ὅτι ἁμαρτωλῶν ὁ,"οὐκ ἀκούει, ἀλλʼ ἐάν τις θεοσεβὴς ᾖ καὶ τὸ θέλημα αὐτοῦ ποιῇ τούτου ἀκούει."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 9:33,εἰ μὴ ἦν οὗτος παρὰ,", οὐκ ἠδύνατο ποιεῖν οὐδέν."
θεόν,θεός,—,—,—,—,masculine,accusative,singular,John 10:33,"λιθάζομέν σε ἀλλὰ περὶ βλασφημίας, καὶ ὅτι σὺ ἄνθρωπος ὢν ποιεῖς σεαυτὸν",.
θεοί,θεός,—,—,—,—,masculine,nominative,plural,John 10:34,ἀπεκρίθη αὐτοῖς [ὁ] Ἰησοῦς· οὐκ ἔστιν γεγραμμένον  ἐν τῷ νόμῳ ὑμῶν ὅτι ἐγὼ εἶπα·,ἐστε;
θεοὺς,θεός,—,—,—,—,masculine,accusative,plural,John 10:35,εἰ ἐκείνους εἶπεν,"πρὸς οὓς ὁ λόγος τοῦ θεοῦ ἐγένετο, καὶ οὐ δύναται λυθῆναι ἡ γραφή,"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 10:35,εἰ ἐκείνους εἶπεν θεοὺς πρὸς οὓς ὁ λόγος τοῦ,"ἐγένετο, καὶ οὐ δύναται λυθῆναι ἡ γραφή,"
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 10:36,"ὃν ὁ πατὴρ ἡγίασεν καὶ ἀπέστειλεν εἰς τὸν κόσμον ὑμεῖς λέγετε ὅτι βλασφημεῖς, ὅτι εἶπον·  υἱὸς τοῦ",εἰμι;
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 11:4,ἀκούσας δὲ ὁ Ἰησοῦς εἶπεν· αὕτη ἡ ἀσθένεια οὐκ ἔστιν πρὸς θάνατον ἀλλʼ ὑπὲρ τῆς δόξης τοῦ,", ἵνα δοξασθῇ ὁ υἱὸς τοῦ θεοῦ διʼ αὐτῆς."
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 11:4,"θάνατον ἀλλʼ ὑπὲρ τῆς δόξης τοῦ θεοῦ, ἵνα δοξασθῇ ὁ υἱὸς τοῦ",διʼ αὐτῆς.
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,John 11:22,[ἀλλὰ] καὶ νῦν οἶδα ὅτι ὅσα ἂν αἰτήσῃ τὸν,δώσει σοι ὁ θεός.
θεός,θεός,—,—,—,—,masculine,nominative,singular,John 11:22,[ἀλλὰ] καὶ νῦν οἶδα ὅτι ὅσα ἂν αἰτήσῃ τὸν θεὸν δώσει σοι ὁ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 11:27,"λέγει αὐτῷ· ναὶ κύριε , ἐγὼ πεπίστευκα ὅτι σὺ εἶ ὁ χριστὸς ὁ υἱὸς τοῦ",ὁ εἰς τὸν κόσμον ἐρχόμενος.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 11:40,λέγει αὐτῇ ὁ Ἰησοῦς· οὐκ εἶπόν σοι ὅτι ἐὰν πιστεύσῃς ὄψῃ τὴν δόξαν τοῦ,;
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 11:52,καὶ οὐχ ὑπὲρ τοῦ ἔθνους  μόνον ἀλλʼ ἵνα καὶ τὰ τέκνα τοῦ,τὰ διεσκορπισμένα συναγάγῃ εἰς ἕν.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 12:43,ἠγάπησαν γὰρ τὴν δόξαν τῶν ἀνθρώπων μᾶλλον ἤπερ τὴν δόξαν τοῦ,.
θεοῦ,θεός,—,—,—,—,masculine,genitive,singular,John 13:3,εἰδὼς  ὅτι πάντα ἔδωκεν αὐτῷ ὁ πατὴρ εἰς τὰς χεῖρας  καὶ ὅτι ἀπὸ,"ἐξῆλθεν καὶ πρὸς τὸν θεὸν ὑπάγει,"
θεὸν,θεός,—,—,—,—,masculine,accusative,singular,John 13:3,εἰδὼς  ὅτι πάντα ἔδωκεν αὐτῷ ὁ πατὴρ εἰς τὰς χεῖρας  καὶ ὅτι ἀπὸ θεοῦ ἐξῆλθεν καὶ πρὸς τὸν,"ὑπάγει,"
θεὸς,θεός,—,—,—,—,masculine,nominative,singular,John 13:31,"Ὅτε οὖν ἐξῆλθεν, λέγει  Ἰησοῦς· νῦν ἐδοξάσθη ὁ υἱὸς τοῦ ἀνθρώπου καὶ ὁ",ἐδοξάσθη ἐν αὐτῷ·
