Result,Lemma (Greek),Tense (Logos Greek),Voice (Logos Greek),Mood (Logos Greek),Person (Logos Greek),Number (Logos Greek),Reference,Previous Context,Next Context
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,John 8:38,ἃ ἐγὼ ἑώρακα παρὰ τῷ πατρὶ  λαλῶ· καὶ ὑμεῖς οὖν ἃ,παρὰ τοῦ πατρὸς ποιεῖτε.
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,John 9:27,ἀπεκρίθη αὐτοῖς· εἶπον ὑμῖν ἤδη καὶ οὐκ,· τί  πάλιν θέλετε ἀκούειν; μὴ καὶ ὑμεῖς θέλετε αὐτοῦ μαθηταὶ γενέσθαι;
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,John 14:28,—,ὅτι ἐγὼ εἶπον ὑμῖν· ὑπάγω καὶ ἔρχομαι πρὸς ὑμᾶς. εἰ ἠγαπᾶτέ με ἐχάρητε
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,Ephesians 3:2,— εἴ γε,"τὴν οἰκονομίαν τῆς χάριτος τοῦ θεοῦ τῆς δοθείσης μοι εἰς ὑμᾶς,"
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,Ephesians 4:21,εἴ γε αὐτὸν,"καὶ ἐν αὐτῷ ἐδιδάχθητε, καθώς ἐστιν ἀλήθεια ἐν τῷ Ἰησοῦ,"
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,Philippians 2:26,"ἐπειδὴ ἐπιποθῶν ἦν πάντας ὑμᾶς καὶ ἀδημονῶν, διότι",ὅτι ἠσθένησεν.
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,Philippians 4:9,ἃ καὶ ἐμάθετε καὶ παρελάβετε καὶ,"καὶ εἴδετε ἐν ἐμοί, ταῦτα πράσσετε· καὶ ὁ θεὸς τῆς εἰρήνης ἔσται μεθʼ ὑμῶν."
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,Colossians 1:6,"κόσμῳ  ἐστὶν καρποφορούμενον καὶ αὐξανόμενον καθὼς καὶ ἐν ὑμῖν, ἀφʼ ἧς ἡμέρας",καὶ ἐπέγνωτε τὴν χάριν τοῦ θεοῦ ἐν ἀληθείᾳ·
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,Colossians 1:23,εἴ γε ἐπιμένετε τῇ πίστει τεθεμελιωμένοι καὶ ἑδραῖοι καὶ μὴ μετακινούμενοι ἀπὸ τῆς ἐλπίδος τοῦ εὐαγγελίου οὗ,", τοῦ κηρυχθέντος ἐν πάσῃ  κτίσει τῇ ὑπὸ τὸν οὐρανόν, οὗ ἐγενόμην ἐγὼ Παῦλος διάκονος."
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,James 5:11,ἰδοὺ μακαρίζομεν τοὺς ὑπομείναντας· τὴν ὑπομονὴν Ἰὼβ,"καὶ τὸ τέλος κυρίου εἴδετε, ὅτι πολύσπλαγχνός ἐστιν ὁ κύριος καὶ οἰκτίρμων."
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,1 John 2:7,ἣν εἴχετε ἀπʼ ἀρχῆς· ἡ ἐντολὴ ἡ παλαιά ἐστιν ὁ λόγος ὃν,.
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,1 John 2:18,"Παιδία, ἐσχάτη ὥρα ἐστίν, καὶ καθὼς","ὅτι ἀντίχριστος ἔρχεται, καὶ νῦν ἀντίχριστοι πολλοὶ γεγόνασιν, ὅθεν γινώσκομεν ὅτι ἐσχάτη ὥρα ἐστίν."
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,1 John 2:24,ὑμεῖς ὃ,"ἀπʼ ἀρχῆς, ἐν ὑμῖν μενέτω. ἐὰν ἐν ὑμῖν μείνῃ ὃ ἀπʼ ἀρχῆς ἠκούσατε"
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,1 John 2:24,"ὑμεῖς ὃ ἠκούσατε ἀπʼ ἀρχῆς, ἐν ὑμῖν μενέτω. ἐὰν ἐν ὑμῖν μείνῃ ὃ ἀπʼ ἀρχῆς",", καὶ ὑμεῖς ἐν τῷ υἱῷ καὶ ἐν τῷ πατρὶ μενεῖτε."
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,1 John 3:11,Ὅτι αὕτη ἐστὶν ἡ ἀγγελία ἣν,"ἀπʼ ἀρχῆς, ἵνα ἀγαπῶμεν ἀλλήλους,"
ἠκούσατε,ἀκούω,aorist,active,indicative,second person,plural,2 John 6,"καὶ αὕτη ἐστὶν ἡ ἀγάπη, ἵνα περιπατῶμεν κατὰ τὰς ἐντολὰς αὐτοῦ· αὕτη ἡ ἐντολή ἐστιν, καθὼς","ἀπʼ ἀρχῆς, ἵνα ἐν αὐτῇ περιπατῆτε."
ἠκούσατέ,ἀκούω,aorist,active,indicative,second person,plural,Acts 1:4,καὶ συναλιζόμενος  παρήγγειλεν αὐτοῖς ἀπὸ Ἱεροσολύμων μὴ χωρίζεσθαι ἀλλὰ περιμένειν τὴν ἐπαγγελίαν τοῦ πατρὸς ἣν,"μου,"
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Mark 14:58,ὅτι ἡμεῖς,αὐτοῦ λέγοντος ὅτι ἐγὼ καταλύσω τὸν ναὸν τοῦτον τὸν χειροποίητον καὶ διὰ τριῶν ἡμερῶν ἄλλον ἀχειροποίητον οἰκοδομήσω.
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Luke 4:23,"καὶ εἶπεν πρὸς αὐτούς· πάντως ἐρεῖτέ μοι τὴν παραβολὴν ταύτην· ἰατρέ, θεράπευσον σεαυτόν· ὅσα",γενόμενα εἰς τὴν Καφαρναοὺμ ποίησον καὶ ὧδε ἐν τῇ πατρίδι σου.
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Luke 22:71,οἱ δὲ εἶπαν· τί ἔτι ἔχομεν μαρτυρίας χρείαν; αὐτοὶ γὰρ,ἀπὸ τοῦ στόματος αὐτοῦ.
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,John 12:34,Ἀπεκρίθη οὖν αὐτῷ ὁ ὄχλος· ἡμεῖς,"ἐκ τοῦ νόμου ὅτι ὁ χριστὸς μένει εἰς τὸν αἰῶνα, καὶ πῶς λέγεις"
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Acts 4:20,οὐ δυνάμεθα γὰρ ἡμεῖς ἃ εἴδαμεν καὶ,μὴ λαλεῖν.
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Acts 15:24,Ἐπειδὴ,"ὅτι τινὲς ἐξ ἡμῶν [ἐξελθόντες] ἐτάραξαν ὑμᾶς λόγοις ἀνασκευάζοντες τὰς ψυχὰς ὑμῶν  οἷς οὐ διεστειλάμεθα,"
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Acts 19:2,ἐλάβετε πιστεύσαντες; οἱ δὲ πρὸς αὐτόν· ἀλλʼ οὐδʼ εἰ πνεῦμα ἅγιον ἔστιν,.
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Acts 21:12,ὡς δὲ,"ταῦτα, παρεκαλοῦμεν ἡμεῖς τε καὶ οἱ ἐντόπιοι τοῦ μὴ ἀναβαίνειν αὐτὸν εἰς Ἰερουσαλήμ."
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,Colossians 1:9,"Διὰ τοῦτο καὶ ἡμεῖς, ἀφʼ ἧς ἡμέρας",", οὐ παυόμεθα ὑπὲρ ὑμῶν προσευχόμενοι καὶ αἰτούμενοι, ἵνα πληρωθῆτε τὴν ἐπίγνωσιν τοῦ θελήματος"
ἠκούσαμεν,ἀκούω,aorist,active,indicative,first person,plural,2 Peter 1:18,καὶ ταύτην τὴν φωνὴν ἡμεῖς,ἐξ οὐρανοῦ ἐνεχθεῖσαν σὺν αὐτῷ ὄντες ἐν τῷ ἁγίῳ ὄρει.
Ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 2:22,—,δὲ ὅτι Ἀρχέλαος βασιλεύει τῆς Ἰουδαίας ἀντὶ τοῦ πατρὸς αὐτοῦ Ἡρῴδου ἐφοβήθη ἐκεῖ
Ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 4:12,—,δὲ  ὅτι Ἰωάννης παρεδόθη ἀνεχώρησεν εἰς τὴν Γαλιλαίαν.
Ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Matthew 14:13,—,δὲ ὁ Ἰησοῦς ἀνεχώρησεν ἐκεῖθεν ἐν πλοίῳ εἰς ἔρημον τόπον κατʼ ἰδίαν· καὶ
Ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Luke 14:15,—,δέ τις τῶν συνανακειμένων ταῦτα εἶπεν αὐτῷ· μακάριος ὅστις φάγεται ἄρτον ἐν τῇ βασιλείᾳ τοῦ θεοῦ.
Ἀκούσας,ἀκούω,aorist,active,participle,—,singular,Acts 23:16,—,"δὲ ὁ υἱὸς τῆς ἀδελφῆς Παύλου τὴν ἐνέδραν, παραγενόμενος καὶ εἰσελθὼν εἰς τὴν παρεμβολὴν ἀπήγγειλεν τῷ Παύλῳ."
Ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 2:37,—,"δὲ κατενύγησαν τὴν καρδίαν εἶπόν τε πρὸς τὸν Πέτρον καὶ τοὺς λοιποὺς ἀποστόλους· τί  ποιήσωμεν, ἄνδρες ἀδελφοί ;"
Ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 8:14,—,δὲ οἱ ἐν Ἱεροσολύμοις ἀπόστολοι ὅτι δέδεκται ἡ Σαμάρεια τὸν λόγον τοῦ θεοῦ
Ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 11:18,—,δὲ ταῦτα ἡσύχασαν καὶ ἐδόξασαν τὸν θεὸν λέγοντες· ἄρα καὶ τοῖς ἔθνεσιν ὁ
Ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 14:14,—,δὲ οἱ ἀπόστολοι Βαρναβᾶς καὶ Παῦλος διαρρήξαντες τὰ ἱμάτια αὐτῶν ἐξεπήδησαν εἰς τὸν ὄχλον κράζοντες
Ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 17:32,—,"δὲ ἀνάστασιν νεκρῶν οἱ μὲν ἐχλεύαζον, οἱ δὲ εἶπαν· ἀκουσόμεθά σου περὶ τούτου καὶ πάλιν."
Ἀκούσαντες,ἀκούω,aorist,active,participle,—,plural,Acts 19:28,—,δὲ καὶ γενόμενοι πλήρεις θυμοῦ  ἔκραζον λέγοντες· μεγάλη ἡ Ἄρτεμις Ἐφεσίων.
Ἀκούοντος,ἀκούω,present,active,participle,—,singular,Luke 20:45,—,δὲ παντὸς τοῦ λαοῦ εἶπεν τοῖς μαθηταῖς [αὐτοῦ]·
Ἀκούοντες,ἀκούω,present,active,participle,—,plural,Acts 7:54,—,δὲ ταῦτα διεπρίοντο ταῖς καρδίαις αὐτῶν καὶ ἔβρυχον τοὺς ὀδόντας ἐπʼ αὐτόν.
Ἀκούοντα,ἀκούω,present,active,participle,—,plural,Acts 13:48,—,δὲ τὰ ἔθνη ἔχαιρον καὶ ἐδόξαζον τὸν λόγον τοῦ κυρίου καὶ ἐπίστευσαν ὅσοι
Ἀκούομεν,ἀκούω,present,active,indicative,first person,plural,2 Thessalonians 3:11,—,γάρ τινας περιπατοῦντας ἐν ὑμῖν ἀτάκτως μηδὲν ἐργαζομένους ἀλλὰ περιεργαζομένους·
Ἀκούετε,ἀκούω,present,active,imperative,second person,plural,Mark 4:3,—,. ἰδοὺ ἐξῆλθεν ὁ σπείρων σπεῖραι.
Ἀκουόντων,ἀκούω,present,active,participle,—,plural,Luke 19:11,—,δὲ αὐτῶν ταῦτα προσθεὶς εἶπεν παραβολὴν διὰ τὸ ἐγγὺς εἶναι Ἰερουσαλὴμ αὐτὸν καὶ
ἄκουε,ἀκούω,present,active,imperative,second person,singular,Mark 12:29,ἀπεκρίθη ὁ Ἰησοῦς ὅτι πρώτη ἐστίν·,", Ἰσραήλ, κύριος ὁ θεὸς ἡμῶν κύριος εἷς ἐστιν,"
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Matthew 12:42,"γενεᾶς ταύτης καὶ κατακρινεῖ αὐτήν, ὅτι ἦλθεν ἐκ τῶν περάτων τῆς γῆς","τὴν σοφίαν Σολομῶνος, καὶ ἰδοὺ πλεῖον Σολομῶνος ὧδε."
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Matthew 13:17,"ἀμὴν γὰρ λέγω ὑμῖν ὅτι πολλοὶ προφῆται καὶ δίκαιοι ἐπεθύμησαν ἰδεῖν ἃ βλέπετε καὶ οὐκ εἶδαν, καὶ",ἃ ἀκούετε καὶ οὐκ ἤκουσαν.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Luke 6:18,οἳ ἦλθον,"αὐτοῦ καὶ ἰαθῆναι ἀπὸ τῶν νόσων αὐτῶν· καὶ οἱ ἐνοχλούμενοι ἀπὸ πνευμάτων ἀκαθάρτων ἐθεραπεύοντο,"
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Luke 10:24,"λέγω γὰρ ὑμῖν ὅτι πολλοὶ προφῆται καὶ βασιλεῖς ἠθέλησαν ἰδεῖν ἃ ὑμεῖς βλέπετε καὶ οὐκ εἶδαν, καὶ",ἃ ἀκούετε καὶ οὐκ ἤκουσαν.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Luke 11:31,"γενεᾶς ταύτης καὶ κατακρινεῖ αὐτούς, ὅτι ἦλθεν ἐκ τῶν περάτων τῆς γῆς","τὴν σοφίαν Σολομῶνος, καὶ ἰδοὺ πλεῖον Σολομῶνος ὧδε."
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 10:22,"Ἰουδαίων, ἐχρηματίσθη ὑπὸ ἀγγέλου ἁγίου μεταπέμψασθαί σε εἰς τὸν οἶκον αὐτοῦ καὶ",ῥήματα παρὰ σοῦ.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 10:33,"ἐξαυτῆς οὖν ἔπεμψα πρὸς σέ, σύ τε καλῶς ἐποίησας  παραγενόμενος. νῦν οὖν πάντες ἡμεῖς ἐνώπιον τοῦ θεοῦ πάρεσμεν",πάντα τὰ προστεταγμένα σοι ὑπὸ τοῦ κυρίου.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 13:7,"ὃς ἦν σὺν τῷ ἀνθυπάτῳ Σεργίῳ Παύλῳ, ἀνδρὶ συνετῷ. οὗτος προσκαλεσάμενος Βαρναβᾶν καὶ Σαῦλον ἐπεζήτησεν",τὸν λόγον τοῦ θεοῦ.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 13:44,Τῷ δὲ ἐρχομένῳ σαββάτῳ σχεδὸν πᾶσα ἡ πόλις συνήχθη,τὸν λόγον τοῦ κυρίου.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 15:7,ἀφʼ ἡμερῶν ἀρχαίων ἐν ὑμῖν ἐξελέξατο ὁ θεὸς διὰ τοῦ στόματός μου,τὰ ἔθνη τὸν λόγον τοῦ εὐαγγελίου καὶ πιστεῦσαι.
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 19:10,"τοῦτο δὲ ἐγένετο ἐπὶ ἔτη δύο, ὥστε πάντας τοὺς κατοικοῦντας τὴν Ἀσίαν","τὸν λόγον τοῦ κυρίου, Ἰουδαίους τε καὶ Ἕλληνας."
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 22:14,ἡμῶν προεχειρίσατό σε γνῶναι τὸ θέλημα αὐτοῦ καὶ ἰδεῖν τὸν δίκαιον καὶ,"φωνὴν ἐκ τοῦ στόματος αὐτοῦ,"
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 25:22,Ἀγρίππας δὲ πρὸς τὸν Φῆστον·  ἐβουλόμην καὶ αὐτὸς τοῦ ἀνθρώπου,".  αὔριον, φησίν, ἀκούσῃ αὐτοῦ."
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,Acts 28:22,ἀξιοῦμεν δὲ παρὰ σοῦ,"ἃ φρονεῖς, περὶ μὲν γὰρ τῆς αἱρέσεως ταύτης γνωστὸν ἡμῖν ἐστιν ὅτι πανταχοῦ ἀντιλέγεται."
ἀκοῦσαι,ἀκούω,aorist,active,infinitive,—,—,James 1:19,"Ἴστε, ἀδελφοί μου ἀγαπητοί· ἔστω δὲ πᾶς ἄνθρωπος ταχὺς εἰς τὸ",", βραδὺς εἰς τὸ λαλῆσαι, βραδὺς εἰς ὀργήν·"
ἀκοῦσαί,ἀκούω,aorist,active,infinitive,—,—,Acts 24:4,"ἵνα δὲ μὴ ἐπὶ πλεῖόν σε ἐγκόπτω, παρακαλῶ",σε ἡμῶν συντόμως τῇ σῇ ἐπιεικείᾳ.
ἀκοῦσαί,ἀκούω,aorist,active,infinitive,—,—,Acts 26:3,"μάλιστα γνώστην ὄντα σε πάντων τῶν κατὰ Ἰουδαίους ἐθῶν τε καὶ ζητημάτων, διὸ δέομαι  μακροθύμως",μου.
ἀκούωσιν,ἀκούω,present,active,subjunctive,third person,plural,Mark 4:12,"ἵνα βλέποντες βλέπωσιν καὶ μὴ ἴδωσιν,        καὶ ἀκούοντες","καὶ μὴ συνιῶσιν,      μήποτε ἐπιστρέψωσιν καὶ ἀφεθῇ αὐτοῖς."
ἀκούων,ἀκούω,present,active,participle,—,singular,Matthew 7:26,Καὶ πᾶς ὁ,μου τοὺς λόγους τούτους καὶ μὴ ποιῶν αὐτοὺς ὁμοιωθήσεται ἀνδρὶ μωρῷ ὅστις ᾠκοδόμησεν
ἀκούων,ἀκούω,present,active,participle,—,singular,Matthew 13:20,"ὁ δὲ ἐπὶ τὰ πετρώδη σπαρείς, οὗτός ἐστιν ὁ τὸν λόγον","καὶ εὐθὺς μετὰ χαρᾶς λαμβάνων αὐτόν,"
ἀκούων,ἀκούω,present,active,participle,—,singular,Matthew 13:22,"ὁ δὲ εἰς τὰς ἀκάνθας σπαρείς, οὗτός ἐστιν ὁ τὸν λόγον",", καὶ ἡ μέριμνα τοῦ αἰῶνος  καὶ ἡ ἀπάτη τοῦ πλούτου συμπνίγει τὸν λόγον καὶ ἄκαρπος γίνεται."
ἀκούων,ἀκούω,present,active,participle,—,singular,Matthew 13:23,"ὁ δὲ ἐπὶ τὴν καλὴν γῆν σπαρείς, οὗτός ἐστιν ὁ τὸν λόγον","καὶ συνιείς, ὃς δὴ καρποφορεῖ καὶ ποιεῖ ὃ μὲν ἑκατόν, ὃ δὲ ἑξήκοντα, ὃ δὲ τριάκοντα."
ἀκούων,ἀκούω,present,active,participle,—,singular,Luke 6:47,Πᾶς ὁ ἐρχόμενος πρός με καὶ,"μου τῶν λόγων καὶ ποιῶν αὐτούς, ὑποδείξω ὑμῖν τίνι ἐστὶν ὅμοιος·"
ἀκούων,ἀκούω,present,active,participle,—,singular,Luke 10:16,Ὁ,"ὑμῶν ἐμοῦ ἀκούει, καὶ ὁ ἀθετῶν ὑμᾶς ἐμὲ ἀθετεῖ· ὁ δὲ ἐμὲ ἀθετῶν ἀθετεῖ τὸν ἀποστείλαντά με."
ἀκούων,ἀκούω,present,active,participle,—,singular,Luke 19:48,"καὶ οὐχ εὕρισκον τὸ τί ποιήσωσιν, ὁ λαὸς γὰρ ἅπας ἐξεκρέματο αὐτοῦ",.
ἀκούων,ἀκούω,present,active,participle,—,singular,John 3:29,ὁ ἔχων τὴν νύμφην νυμφίος ἐστίν· ὁ δὲ φίλος τοῦ νυμφίου ὁ ἑστηκὼς καὶ,αὐτοῦ χαρᾷ χαίρει διὰ τὴν φωνὴν τοῦ νυμφίου. αὕτη οὖν ἡ χαρὰ ἡ ἐμὴ πεπλήρωται.
ἀκούων,ἀκούω,present,active,participle,—,singular,John 5:24,Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ὁ τὸν λόγον μου,καὶ πιστεύων τῷ πέμψαντί με ἔχει ζωὴν αἰώνιον καὶ εἰς κρίσιν οὐκ ἔρχεται
ἀκούων,ἀκούω,present,active,participle,—,singular,Acts 5:5,—,"δὲ ὁ Ἁνανίας τοὺς λόγους τούτους  πεσὼν ἐξέψυξεν, καὶ ἐγένετο φόβος μέγας ἐπὶ πάντας τοὺς ἀκούοντας."
ἀκούων,ἀκούω,present,active,participle,—,singular,Philemon 5,—,"σου τὴν ἀγάπην καὶ τὴν πίστιν, ἣν ἔχεις πρὸς τὸν κύριον Ἰησοῦν καὶ εἰς πάντας τοὺς ἁγίους,"
ἀκούων,ἀκούω,present,active,participle,—,singular,Revelation 22:8,Κἀγὼ Ἰωάννης ὁ,"καὶ βλέπων ταῦτα. καὶ ὅτε ἤκουσα καὶ ἔβλεψα, ἔπεσα προσκυνῆσαι ἔμπροσθεν τῶν ποδῶν"
ἀκούων,ἀκούω,present,active,participle,—,singular,Revelation 22:17,Καὶ τὸ πνεῦμα καὶ ἡ νύμφη λέγουσιν· ἔρχου. καὶ ὁ,"εἰπάτω· ἔρχου. καὶ ὁ διψῶν ἐρχέσθω, ὁ θέλων λαβέτω ὕδωρ ζωῆς δωρεάν."
ἀκούω,ἀκούω,present,active,indicative,first person,singular,Luke 9:9,εἶπεν δὲ  Ἡρῴδης· Ἰωάννην ἐγὼ ἀπεκεφάλισα· τίς δέ ἐστιν οὗτος περὶ οὗ,τοιαῦτα; καὶ ἐζήτει ἰδεῖν αὐτόν.
ἀκούω,ἀκούω,present,active,indicative,first person,singular,Luke 16:2,καὶ φωνήσας αὐτὸν εἶπεν αὐτῷ· τί τοῦτο,"περὶ σοῦ; ἀπόδος τὸν λόγον τῆς οἰκονομίας σου, οὐ γὰρ δύνῃ ἔτι οἰκονομεῖν."
ἀκούω,ἀκούω,present,active,indicative,first person,singular,John 5:30,Οὐ δύναμαι ἐγὼ ποιεῖν ἀπʼ ἐμαυτοῦ οὐδέν· καθὼς,"κρίνω, καὶ ἡ κρίσις ἡ ἐμὴ δικαία ἐστίν,  ὅτι οὐ ζητῶ τὸ θέλημα"
ἀκούω,ἀκούω,present,active,indicative,first person,singular,1 Corinthians 11:18,πρῶτον μὲν γὰρ συνερχομένων ὑμῶν ἐν ἐκκλησίᾳ,σχίσματα ἐν ὑμῖν ὑπάρχειν καὶ μέρος τι πιστεύω.
ἀκούω,ἀκούω,present,active,subjunctive,first person,singular,Philippians 1:27,"Μόνον ἀξίως τοῦ εὐαγγελίου τοῦ Χριστοῦ πολιτεύεσθε, ἵνα εἴτε ἐλθὼν καὶ ἰδὼν ὑμᾶς εἴτε ἀπὼν","τὰ περὶ ὑμῶν, ὅτι στήκετε ἐν ἑνὶ πνεύματι, μιᾷ ψυχῇ συναθλοῦντες τῇ πίστει τοῦ εὐαγγελίου"
ἀκούω,ἀκούω,present,active,subjunctive,first person,singular,3 John 4,"μειζοτέραν τούτων οὐκ ἔχω χαράν, ἵνα",τὰ ἐμὰ τέκνα ἐν ἀληθείᾳ περιπατοῦντα.
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,Matthew 10:14,καὶ ὃς ἂν μὴ δέξηται ὑμᾶς μηδὲ,"τοὺς λόγους ὑμῶν, ἐξερχόμενοι ἔξω τῆς οἰκίας ἢ τῆς πόλεως  ἐκείνης ἐκτινάξατε τὸν κονιορτὸν  τῶν ποδῶν ὑμῶν."
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,Matthew 18:15,"Ἐὰν δὲ ἁμαρτήσῃ [εἰς σὲ] ὁ ἀδελφός σου, ὕπαγε ἔλεγξον αὐτὸν μεταξὺ σοῦ καὶ αὐτοῦ μόνου. ἐάν σου",", ἐκέρδησας τὸν ἀδελφόν σου·"
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,Matthew 18:16,ἐὰν δὲ μὴ,", παράλαβε μετὰ σοῦ ἔτι ἕνα ἢ δύο, ἵνα ἐπὶ στόματος δύο μαρτύρων ἢ τριῶν σταθῇ πᾶν ῥῆμα·"
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,John 7:51,μὴ ὁ νόμος ἡμῶν κρίνει τὸν ἄνθρωπον ἐὰν μὴ,πρῶτον παρʼ αὐτοῦ καὶ γνῷ τί ποιεῖ;
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,John 12:47,καὶ ἐάν τίς μου,"τῶν ῥημάτων καὶ μὴ φυλάξῃ, ἐγὼ οὐ κρίνω αὐτόν· οὐ γὰρ ἦλθον ἵνα"
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,Acts 3:23,ἔσται δὲ πᾶσα ψυχὴ ἥτις ἐὰν μὴ,τοῦ προφήτου ἐκείνου ἐξολεθρευθήσεται ἐκ τοῦ λαοῦ.
ἀκούσῃ,ἀκούω,future,middle,indicative,second person,singular,Acts 25:22,"Ἀγρίππας δὲ πρὸς τὸν Φῆστον·  ἐβουλόμην καὶ αὐτὸς τοῦ ἀνθρώπου ἀκοῦσαι.  αὔριον, φησίν,",αὐτοῦ.
ἀκούσῃ,ἀκούω,aorist,active,subjunctive,third person,singular,Revelation 3:20,Ἰδοὺ ἕστηκα ἐπὶ τὴν θύραν καὶ κρούω· ἐάν τις,"τῆς φωνῆς μου καὶ ἀνοίξῃ τὴν θύραν, [καὶ] εἰσελεύσομαι πρὸς αὐτὸν καὶ δειπνήσω"
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Matthew 13:15,"καὶ τοὺς ὀφθαλμοὺς αὐτῶν ἐκάμμυσαν,        μήποτε ἴδωσιν τοῖς ὀφθαλμοῖς           καὶ τοῖς ὠσὶν",καὶ τῇ καρδίᾳ συνῶσιν           καὶ ἐπιστρέψωσιν καὶ ἰάσομαι αὐτούς.
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Mark 4:15,οὗτοι δέ εἰσιν οἱ παρὰ τὴν ὁδόν· ὅπου σπείρεται ὁ λόγος καὶ ὅταν,", εὐθὺς ἔρχεται ὁ σατανᾶς καὶ αἴρει τὸν λόγον τὸν ἐσπαρμένον εἰς αὐτούς."
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Mark 4:16,"καὶ οὗτοί εἰσιν οἱ ἐπὶ τὰ πετρώδη σπειρόμενοι, οἳ ὅταν","τὸν λόγον εὐθὺς μετὰ χαρᾶς λαμβάνουσιν αὐτόν,"
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Mark 6:11,καὶ ὃς ἂν τόπος μὴ δέξηται ὑμᾶς μηδὲ,"ὑμῶν, ἐκπορευόμενοι ἐκεῖθεν ἐκτινάξατε τὸν χοῦν τὸν ὑποκάτω τῶν ποδῶν ὑμῶν εἰς μαρτύριον αὐτοῖς."
ἀκούσωσιν,ἀκούω,aorist,active,subjunctive,third person,plural,Luke 8:13,οἱ δὲ ἐπὶ τῆς πέτρας οἳ ὅταν,"μετὰ χαρᾶς δέχονται τὸν λόγον, καὶ οὗτοι ῥίζαν οὐκ ἔχουσιν, οἳ πρὸς καιρὸν"
